city,date,variant,rna,rna_norm,flow,proportion,new_cases
Chur (GR),2021-08-16,B.1.617.2 (Delta),2360387841113.673,170.91013950602368,14504.5,0.9772245085405936,38.181289163636364
Chur (GR),2021-08-17,B.1.617.2 (Delta),2481922434176.7837,179.71017392978337,17411,0.981998851855428,50.99772010909091
Chur (GR),2021-08-18,B.1.617.2 (Delta),2185021530241.5457,158.21227683542514,15420,0.9859441753678698,19.99978565454545
Chur (GR),2021-08-19,B.1.617.2 (Delta),2076570704598.8162,150.3596072794775,13764,0.989001141289668,16.363213436363637
Chur (GR),2021-08-20,B.1.617.2 (Delta),1802009890623.9722,130.47930362684224,12973,0.9913138646133736,29.34757390909091
Chur (GR),2021-08-21,B.1.617.2 (Delta),1527449076649.1284,110.59899997420699,12182,0.9929550214927104,12.816531272727273
Chur (GR),2021-08-22,B.1.617.2 (Delta),2869438233744.227,207.76928278098444,13839,0.993920194985865,18.181506781818182
Chur (GR),2021-08-23,B.1.617.2 (Delta),2072360317003.878,150.05474300306867,14728,0.9942395187439664,34.80268683636364
Chur (GR),2021-08-24,B.1.617.2 (Delta),1190029590126.1055,86.16724748454337,13204,0.9940988059145413,30.997647163636366
Chur (GR),2021-08-25,B.1.617.2 (Delta),1352283237175.944,97.91565296673953,12913,0.9937894735576228,16.36342201818182
Chur (GR),2021-08-26,B.1.617.2 (Delta),2028839331657.2192,146.90349067602415,12548,0.9935391550378244,29.606685763636367
Chur (GR),2021-08-27,B.1.617.2 (Delta),2727326723036.1655,197.47932208153136,14140,0.9933871823242788,29.09065358181818
Chur (GR),2021-08-28,B.1.617.2 (Delta),2080088149780.8357,150.6142972233471,11948,0.9932351147211872,21.81788410909091
Chur (GR),2021-08-29,B.1.617.2 (Delta),2364984350413.431,171.2429619481575,17858,0.9929957663621488,16.362561490909087
Chur (GR),2021-08-30,B.1.617.2 (Delta),2417226243917.3745,175.02567475123865,15963,0.9926305794486496,27.788751527272726
Chur (GR),2021-08-31,B.1.617.2 (Delta),2459730216432.458,178.1032875679043,13586,0.9920877055916378,36.36321094545454
Chur (GR),2021-09-01,B.1.617.2 (Delta),2403966398368.736,174.0655604797311,13511.333333333334,0.9895861048031027,41.81587607272728
Chur (GR),2021-09-02,B.1.617.2 (Delta),2348202580305.013,170.0278333915579,13436.666666666666,0.9870845040145675,38.95546234545454
Chur (GR),2021-09-03,B.1.617.2 (Delta),2292438762241.291,165.99010630338472,13362,0.9845829032260324,38.27073169090909
Chur (GR),2021-09-04,B.1.617.2 (Delta),1284200181836.7139,92.98591884281943,10606,0.9853913036186122,27.27261325454545
Chur (GR),2021-09-05,B.1.617.2 (Delta),1816418578334.7112,131.52260286091186,10425,0.985707590212837,38.43978341818182
Chur (GR),2021-09-06,B.1.617.2 (Delta),1887335336032.8777,136.65751871685436,10835.5,0.98575909073614,38.439365145454545
Chur (GR),2021-09-07,B.1.617.2 (Delta),1958252093731.0442,141.79243457279688,11246,0.9857241674906436,31.68210258181818
Chur (GR),2021-09-08,B.1.617.2 (Delta),1525163781155.7515,110.433527095224,12611,0.985710501146682,20.089219545454547
Chur (GR),2021-09-09,B.1.617.2 (Delta),1459629224018.5623,105.68832374021184,13075,0.985812309630247,52.72523221818182
Chur (GR),2021-09-10,B.1.617.2 (Delta),1251639652946.5845,90.62828742391825,11894,0.9861178933714756,25.453957890909088
Chur (GR),2021-09-11,B.1.617.2 (Delta),808086613422.2703,58.51165364747329,11110,0.9865825712651088,14.803503145454545
Chur (GR),2021-09-12,B.1.617.2 (Delta),1666662064766.8826,120.67908546093355,10624,0.9869982575983418,0
Chur (GR),2021-09-13,B.1.617.2 (Delta),1354676390410.8235,98.08893557144891,11575.333333333334,0.9871571508982352,10.908929963636362
Chur (GR),2021-09-14,B.1.617.2 (Delta),1042690716054.7645,75.49878568196428,12526.666666666666,0.9869634607612798,29.090769763636363
Chur (GR),2021-09-15,B.1.617.2 (Delta),730705041698.7054,52.908635792479636,13478,0.9864308561485948,3.725535545454546
Chur (GR),2021-09-16,B.1.617.2 (Delta),983872211154.4186,71.23987589478675,21977,0.985674275014454,27.27169661818182
Chur (GR),2021-09-17,B.1.617.2 (Delta),1204595695407.2856,87.2219449551469,14148,0.9849179459964224,23.636241690909092
Chur (GR),2021-09-18,B.1.617.2 (Delta),1111047946703.6567,80.44837219607518,26232.5,0.9844056327567612,12.727150781818183
Chur (GR),2021-09-19,B.1.617.2 (Delta),1017500198000.0276,73.67479943700346,38317,0.9842252398150404,0
Chur (GR),2021-09-20,B.1.617.2 (Delta),960034166799.3436,69.51381909373393,25660.5,0.9843061703258282,0
Chur (GR),2021-09-21,B.1.617.2 (Delta),902568135598.6597,65.35283875046439,13004,0.984581968504249,0
Chur (GR),2021-09-22,B.1.617.2 (Delta),731389525298.3562,52.958197642218146,12152.666666666666,0.9850723829309804,0
Chur (GR),2021-09-23,B.1.617.2 (Delta),560210914998.0526,40.5635565339719,11301.333333333334,0.98579155849586,19.999398036363637
Chur (GR),2021-09-24,B.1.617.2 (Delta),389032304697.749,28.168915425725647,10450,0.9865982051344092,14.545214890909092
Chur (GR),2021-09-25,B.1.617.2 (Delta),474570158443.26605,34.362510504488014,17089,0.987246608292584,0
Chur (GR),2021-09-26,B.1.617.2 (Delta),560108012188.7831,40.55610558325038,23728,0.987623712284225,0
Chur (GR),2021-09-27,B.1.617.2 (Delta),818322132041.0222,59.25278350951411,15926,0.9878349779765074,19.999685327272726
Chur (GR),2021-09-28,B.1.617.2 (Delta),600914623160.1818,43.510816437293414,13218,0.9880549792506867,0
Chur (GR),2021-09-29,B.1.617.2 (Delta),1311851133627.538,94.98805931555394,30544,0.9883356612656432,5.453470581818182
Chur (GR),2021-09-30,B.1.617.2 (Delta),386458197159.59906,27.98253034494115,13037,0.9885338030782462,7.272512927272728
Chur (GR),2021-10-01,B.1.617.2 (Delta),1033436983495.8091,74.82874464249836,12716,0.988440134225038,14.544651927272728
Chur (GR),2021-10-02,B.1.617.2 (Delta),516127974929.8607,37.371614385458045,11096,0.9879561987312632,0
Chur (GR),2021-10-03,B.1.617.2 (Delta),600932747507.3063,43.51212877869831,10703,0.9871485702360874,0
Chur (GR),2021-10-04,B.1.617.2 (Delta),272866907281.34903,19.757651847600194,12263,0.9862477141341448,7.272516199999999
Chur (GR),2021-10-05,B.1.617.2 (Delta),214779302831.57144,15.55166484531242,14626,0.9856236888811866,11.167013872727273
Chur (GR),2021-10-06,B.1.617.2 (Delta),411246545613.5021,29.777396433719847,29617,0.985518694447484,7.272630218181818
Chur (GR),2021-10-07,B.1.617.2 (Delta),564419187646.6221,40.86826767208174,13305,0.9858692748012332,10.908755399999999
Chur (GR),2021-10-08,B.1.617.2 (Delta),550422826910.7427,39.85482406578985,12455,0.9864513571987592,7.360924636363636
Chur (GR),2021-10-09,B.1.617.2 (Delta),358632287643.8238,25.96772159428291,9878,0.9870605943953956,0
Chur (GR),2021-10-10,B.1.617.2 (Delta),565377758297.3026,40.93767552141082,10443,0.9876162637039412,0
Chur (GR),2021-10-11,B.1.617.2 (Delta),493773439809.9115,35.75297500366043,11088,0.9881232325448176,3.636249618181818
Chur (GR),2021-10-12,B.1.617.2 (Delta),698554642537.5785,50.58070090394454,12797,0.9886139861015648,7.272574254545455
Chur (GR),2021-10-13,B.1.617.2 (Delta),903335845265.2455,65.40842680422864,14506,0.9891712055525136,0
Chur (GR),2021-10-14,B.1.617.2 (Delta),524038442585.281,37.944392768313925,11487,0.9898426679134604,0
Chur (GR),2021-10-15,B.1.617.2 (Delta),500925379379.08203,36.27083014941854,12184,0.9905070915055776,3.6362856363636364
Chur (GR),2021-10-16,B.1.617.2 (Delta),168142520998.03378,12.174805013022656,10886,0.9909236773914502,5.454367127272727
Chur (GR),2021-10-17,B.1.617.2 (Delta),264334910813.58502,19.13987002328676,10379,0.990926748304326,0
Chur (GR),2021-10-18,B.1.617.2 (Delta),475519400675.45184,34.431242904944426,11006,0.990528946080262,7.272426290909092
Chur (GR),2021-10-19,B.1.617.2 (Delta),410065860156.1548,29.69190577294236,10791,0.9898184974929836,7.272699890909091
Chur (GR),2021-10-20,B.1.617.2 (Delta),420684300513.733,30.460762098686615,11253,0.988904324446601,14.545156836363638
Chur (GR),2021-10-21,B.1.617.2 (Delta),565570673384.06,40.95164404972478,11263,0.9879557892748628,0
Chur (GR),2021-10-22,B.1.617.2 (Delta),474045483533.2357,34.32452002660693,11410,0.9871842852142644,0
Chur (GR),2021-10-23,B.1.617.2 (Delta),239045770736.60226,17.308742789338115,9680,0.986712763373681,0
Chur (GR),2021-10-24,B.1.617.2 (Delta),478336997918.7346,34.63525850337,10010,0.9864828763681892,0
Chur (GR),2021-10-25,B.1.617.2 (Delta),818882307515.7561,59.29334449990179,11510,0.9862549377628368,19.99970229090909
Chur (GR),2021-10-26,B.1.617.2 (Delta),704616827264.4495,51.01964946118331,12540,0.9857429609794246,29.09065901818182
Chur (GR),2021-10-27,B.1.617.2 (Delta),2162690493324.9932,156.59533890334302,11554,0.9848889446634032,23.63621061818182
Chur (GR),2021-10-28,B.1.617.2 (Delta),1754306501210.6233,127.02521324494172,11565,0.9839605747479336,50.90800963636363
Chur (GR),2021-10-29,B.1.617.2 (Delta),1904901942131.2153,137.9294754040646,11119,0.9833498382476582,41.81791270909091
Chur (GR),2021-10-30,B.1.617.2 (Delta),1554861798726.4253,112.58389079293792,10292,0.9833355421691902,30.909049836363636
Chur (GR),2021-10-31,B.1.617.2 (Delta),1405144757041.1992,101.74323145926749,9686,0.9839440350833322,18.18180449090909
Chur (GR),2021-11-01,B.1.617.2 (Delta),6033614498547.013,436.87985411147343,56235,0.9850161480216322,18.43982778181818
Chur (GR),2021-11-02,B.1.617.2 (Delta),1778885357609.7861,128.80491050609075,14875,0.9863318956954766,32.72681872727272
Chur (GR),2021-11-03,B.1.617.2 (Delta),5202237815616.693,376.6818212345394,50561,0.9876709583460688,14.54523227272727
Chur (GR),2021-11-04,B.1.617.2 (Delta),3075892435774.9688,222.71814663127046,27174,0.9888449006847276,72.72632036363635
Chur (GR),2021-11-05,B.1.617.2 (Delta),2801980798589.3447,202.8848483451589,12350,0.9896999356506802,34.80335685454545
Chur (GR),2021-11-06,B.1.617.2 (Delta),3238568644616.365,234.49714882028198,11639,0.9901333196225104,30.908843672727272
Chur (GR),2021-11-07,B.1.617.2 (Delta),3082664326165.03,223.20848330862717,10797,0.990131864665954,16.363438981818184
Chur (GR),2021-11-08,B.1.617.2 (Delta),4128830144840.388,298.95889300904224,11652,0.9897589934906584,34.54510472727273
Chur (GR),2021-11-09,B.1.617.2 (Delta),392005860005.8557,28.384223581311474,10467,0.98917452200763,67.27209467272728
Chur (GR),2021-11-10,B.1.617.2 (Delta),4341646194351.992,314.36840329273696,11813,0.9886188826699576,54.54469430909091
Chur (GR),2021-11-11,B.1.617.2 (Delta),3622714896662.397,262.31227664983663,12174,0.9883123113989156,125.45384401818183
Chur (GR),2021-11-12,B.1.617.2 (Delta),5255183999488.839,380.5155300489479,10963,0.9883373814127226,76.36305814545454
Chur (GR),2021-11-13,B.1.617.2 (Delta),5371424593813.221,388.9322384585581,39649,0.9885851286247004,50.90794749090909
Chur (GR),2021-11-14,B.1.617.2 (Delta),2788527828175.5684,201.9107503557776,34929,0.9888485961990252,22.0762956
Chur (GR),2021-11-15,B.1.617.2 (Delta),4337833235933.198,314.09231592949277,14062,0.9890102421504268,125.45242994545455
Chur (GR),2021-11-16,B.1.617.2 (Delta),3632541414768.3354,263.02379174540334,12538,0.9891367109764224,63.63480827272726
Chur (GR),2021-11-17,B.1.617.2 (Delta),3126867157461.233,226.4091064993613,10547,0.9893864983652432,47.2724126
Chur (GR),2021-11-18,B.1.617.2 (Delta),5530884077125.142,400.47832510741165,11313,0.989846641342028,178.18031803636364
Chur (GR),2021-11-19,B.1.617.2 (Delta),5471373435191.313,396.1692993033282,11614,0.9904472789715466,85.4533622909091
Chur (GR),2021-11-20,B.1.617.2 (Delta),5249236967060.148,380.0849193991511,11068,0.991753368569405,52.726895272727276
Chur (GR),2021-11-21,B.1.617.2 (Delta),4133109013377.4893,299.2687158296253,10104,0.9920712881429716,63.63583892727273
Chur (GR),2021-11-22,B.1.617.2 (Delta),4511641796776.635,326.67738557935047,12326,0.9919994785451508,78.18004101818183
Chur (GR),2021-11-23,B.1.617.2 (Delta),4843056963831.551,350.6743793992488,10262,0.9914958849914596,105.4527420909091
Chur (GR),2021-11-24,B.1.617.2 (Delta),7008557180685.98,507.4731637838915,10755,0.9905483627991596,94.5448758909091
Chur (GR),2021-11-25,B.1.617.2 (Delta),8241217556434.134,596.7272063243176,9897,0.9893176432056155,247.52353154545455
Chur (GR),2021-11-26,B.1.617.2 (Delta),12020941826017.094,870.4081628843786,11746,0.9882548062624336,123.89197814545456
Chur (GR),2021-11-27,B.1.617.2 (Delta),7784716983104.068,563.6730720361111,10238,0.987933495009863,63.63562067272727
Chur (GR),2021-11-28,B.1.617.2 (Delta),7168894728156.476,519.082828996074,11751,0.9886209309910874,91.16538563636364
Chur (GR),2021-11-29,B.1.617.2 (Delta),6932069987157.154,501.9349057532671,13621,0.9900718382935813,112.7264748
Chur (GR),2021-11-30,B.1.617.2 (Delta),7501270225400.832,543.1493580693701,12957,0.9917355353325203,119.99750458181818
Laupen (BE),2021-03-04,B.1.1.7 (Alpha),473854757610.6376,25.207839020926258,22165,0.9068679098701772,15.354932532258065
Laupen (BE),2021-03-05,B.1.1.7 (Alpha),622615979489.6748,33.12154859850185,19894,0.9195396981791804,22.962962903225808
Laupen (BE),2021-03-06,B.1.1.7 (Alpha),634959529894.5629,33.77819333310802,19160,0.9330326977248063,12.766245306451612
Laupen (BE),2021-03-07,B.1.1.7 (Alpha),549754009979.70935,29.245481578691443,19159,0.9447284798175078,5.249241951612903
Laupen (BE),2021-03-08,B.1.1.7 (Alpha),864680262418.4508,45.99873803003316,24529,0.9537075156427236,15.041133870967743
Laupen (BE),2021-03-09,B.1.1.7 (Alpha),733756096924.6858,39.03391339820414,18967,0.9601983002749356,19.529438645161292
Laupen (BE),2021-03-10,B.1.1.7 (Alpha),211194182497.246,11.23498048514093,19384,0.9651468148528928,15.509401225806451
Laupen (BE),2021-03-11,B.1.1.7 (Alpha),277461058105.00214,14.760205685291082,30840,0.9699468008763824,9.772359209677418
Laupen (BE),2021-03-12,B.1.1.7 (Alpha),393778112603.08984,20.947970054189504,19284,0.975241901242684,14.150146935483873
Laupen (BE),2021-03-13,B.1.1.7 (Alpha),794532182200.1725,42.26704285262109,35802,0.9797780438251736,8.220215403225806
Laupen (BE),2021-03-14,B.1.1.7 (Alpha),643616777616.3856,34.23873636540001,43052,0.98245825738116,7.16494329032258
Laupen (BE),2021-03-15,B.1.1.7 (Alpha),371011424737.67535,19.73684155218845,46043,0.983621052865263,28.571347838709674
Laupen (BE),2021-03-16,B.1.1.7 (Alpha),546242530522.9072,29.058680016713478,28036,0.984064653585367,14.113886564516129
Laupen (BE),2021-03-17,B.1.1.7 (Alpha),318490573580.5253,16.942869053342434,29247,0.9843789959327532,29.074355451612902
Laupen (BE),2021-03-18,B.1.1.7 (Alpha),167690352796.76712,8.920690044303868,22041,0.9849459523635554,10.039309322580646
Laupen (BE),2021-03-19,B.1.1.7 (Alpha),274900898592.4879,14.62401186677849,20835,0.9859072909596712,8.43870385483871
Laupen (BE),2021-03-20,B.1.1.7 (Alpha),208185104094.8029,11.074905350826336,19675,0.987052421280908,12.17161743548387
Laupen (BE),2021-03-21,B.1.1.7 (Alpha),94469493776.44258,5.025531037216497,19385,0.9879998762883144,13.04914685483871
Laupen (BE),2021-03-22,B.1.1.7 (Alpha),397712017175.53937,21.157243532176775,19645,0.9884266738215216,15.262244983870968
Laupen (BE),2021-03-23,B.1.1.7 (Alpha),706112446407.5889,37.56334318445458,19107,0.9880859356918584,15.965280516129033
Laupen (BE),2021-03-24,B.1.1.7 (Alpha),299875028114.43195,15.952570515954738,19085,0.9869343044151396,11.815059532258065
Laupen (BE),2021-03-25,B.1.1.7 (Alpha),562797813975.9263,29.93937798065039,18822,0.9852759365662264,14.05875264516129
Laupen (BE),2021-03-26,B.1.1.7 (Alpha),776380377857.4575,41.30141413525262,28339,0.9835754222745744,25.480220967741936
Laupen (BE),2021-03-27,B.1.1.7 (Alpha),924928945771.2388,49.20381107570209,28909,0.9819041984132264,10.923363661290324
Laupen (BE),2021-03-28,B.1.1.7 (Alpha),658110311998.2909,35.00975464827126,18837,0.9799814469376028,7.054644758064517
Laupen (BE),2021-03-29,B.1.1.7 (Alpha),290011549759.8596,15.427859155448038,19182,0.9775151392090676,38.161987306451614
Laupen (BE),2021-03-30,B.1.1.7 (Alpha),197880620422.1083,10.526733655928034,18554,0.9747065979003192,17.7900114516129
Laupen (BE),2021-03-31,B.1.1.7 (Alpha),320339011798.3121,17.041201152547362,18367,0.9729280415055318,18.020064467741935
Laupen (BE),2021-04-01,B.1.1.7 (Alpha),682128049007.4612,36.28743570654944,18069,0.97451307062985,18.435346564516127
Laupen (BE),2021-04-02,B.1.1.7 (Alpha),605103840112.873,32.18994839140807,17398,0.9787591218788825,9.605683983870968
Laupen (BE),2021-04-03,B.1.1.7 (Alpha),661691380308.991,35.20025815604282,17504,0.9830051731279148,18.230672693548385
Laupen (BE),2021-04-04,B.1.1.7 (Alpha),578612511607.1018,30.78067870761042,16762,0.9845001491368344,5.966507241935483
Laupen (BE),2021-04-05,B.1.1.7 (Alpha),2893275139690.993,153.91470232848667,18952,0.9841467576164352,11.67372137096774
Laupen (BE),2021-04-06,B.1.1.7 (Alpha),1156025786677.675,61.497561154710006,18428,0.9828496056738996,19.612451887096775
Laupen (BE),2021-04-07,B.1.1.7 (Alpha),505655255894.39935,26.89954270997309,18851,0.9814008560962926,14.527811016129032
Laupen (BE),2021-04-08,B.1.1.7 (Alpha),881225101222.4341,46.8788803658429,17740,0.9806851460320962,24.145557338709676
Laupen (BE),2021-04-09,B.1.1.7 (Alpha),952260192029.3572,50.65776219648424,17528,0.9821651860371279,35.253565338709684
Laupen (BE),2021-04-10,B.1.1.7 (Alpha),652898971626.612,34.732524912655784,17491,0.9836452260421596,9.23168743548387
Laupen (BE),2021-04-11,B.1.1.7 (Alpha),1456029603084.3115,77.45698287240015,34616,0.9863986746111236,5.758325903225806
Laupen (BE),2021-04-12,B.1.1.7 (Alpha),1406936225574.4788,74.84534304524809,38134,0.9887588982668294,30.600592709677418
Laupen (BE),2021-04-13,B.1.1.7 (Alpha),907545746947.5709,48.27907017022862,19766,0.9902539095931634,31.632324967741933
Laupen (BE),2021-04-14,B.1.1.7 (Alpha),639473593064.5502,34.01832973754786,18391,0.9908715138019968,22.467398983870968
Laupen (BE),2021-04-15,B.1.1.7 (Alpha),786231649788.5398,41.82547614581945,17861,0.8442734915802219,15.902769177419355
Laupen (BE),2021-04-16,B.1.1.7 (Alpha),825725347759.456,43.926438022433075,18063,0.8376228132361211,13.830216080645164
Laupen (BE),2021-04-17,B.1.1.7 (Alpha),699968392851.7678,37.23649553655495,16503,0.8323705230058316,19.103522322580645
Laupen (BE),2021-04-18,B.1.1.7 (Alpha),947032329046.3926,50.37965350097904,16826,0.8297317695101774,7.360697516129033
Laupen (BE),2021-04-19,B.1.1.7 (Alpha),781115066800.2955,41.55328725622124,19162,0.8310520838301458,16.50002301612903
Laupen (BE),2021-04-20,B.1.1.7 (Alpha),515810098705.9748,27.439753900777134,15909,0.8377372108315936,30.83018137096774
Laupen (BE),2021-04-21,B.1.1.7 (Alpha),1324522618054.6355,70.46115375912711,21963,0.8496113473344516,27.223154096774195
Laupen (BE),2021-04-22,B.1.1.7 (Alpha),1044558444156.3666,55.56778883262556,18400,0.8638623811959845,18.637900887096773
Laupen (BE),2021-04-23,B.1.1.7 (Alpha),1299089367305.7874,69.10817105639225,17119,0.877245467987275,15.404091096774192
Laupen (BE),2021-04-24,B.1.1.7 (Alpha),779000774548.4878,41.44081241478353,17454,0.8882169763097209,25.904048951612907
Laupen (BE),2021-04-25,B.1.1.7 (Alpha),553978121518.87,29.470193311507035,16748,0.8965709746545797,20.473175
Laupen (BE),2021-04-26,B.1.1.7 (Alpha),777723753199.4436,41.372878204825795,17628,0.9027307444910332,31.112310387096773
Laupen (BE),2021-04-27,B.1.1.7 (Alpha),940874992257.7428,50.052099219687115,17418,0.9076265192319494,21.38202401612903
Laupen (BE),2021-04-28,B.1.1.7 (Alpha),608206890125.8822,32.35502257066975,25382,0.9125745711187748,21.310350241935485
Laupen (BE),2021-04-29,B.1.1.7 (Alpha),825756660271.3585,43.92810376651752,21058,0.9187287686045312,27.865060532258067
Laupen (BE),2021-04-30,B.1.1.7 (Alpha),980074905219.0039,52.13743249890627,35141,0.9263128350529364,20.180032258064518
Laupen (BE),2021-05-01,B.1.1.7 (Alpha),552892104268.503,29.412420022157278,45000,0.9345121698191332,16.208749274193547
Laupen (BE),2021-05-02,B.1.1.7 (Alpha),1096361009543.1985,58.323550399158684,39537,0.9430812536423604,4.551042274193549
Laupen (BE),2021-05-03,B.1.1.7 (Alpha),733220884535.3907,39.0054414929744,19834,0.952544194550539,20.567276548387095
Laupen (BE),2021-05-04,B.1.1.7 (Alpha),405209773737.6372,21.556104654492987,18507,0.9633005747791124,6.977978854838709
Laupen (BE),2021-05-05,B.1.1.7 (Alpha),403636745546.234,21.472423651427377,29136,0.9747238792296652,21.41229662903226
Laupen (BE),2021-05-06,B.1.1.7 (Alpha),541561712620.18774,28.809672694780083,39391,0.9851595868855568,10.63002148387097
Laupen (BE),2021-05-07,B.1.1.7 (Alpha),309344389529.2208,16.45631588168368,29165,0.992906442191066,17.885155693548388
Laupen (BE),2021-05-08,B.1.1.7 (Alpha),258891532290.3722,13.77235527350993,19718,0.9976028940069344,21.897567274193552
Laupen (BE),2021-05-09,B.1.1.7 (Alpha),590430515888.411,31.409365757148596,18255,0.9999998474210368,11.29032258064516
Laupen (BE),2021-05-10,B.1.1.7 (Alpha),427881203922.0835,22.762165695950937,26586,0.9999999953363806,12.907509661290321
Laupen (BE),2021-05-11,B.1.1.7 (Alpha),483534038962.6707,25.72275158061146,38704,0.999999999997029,16.19633482258065
Laupen (BE),2021-05-12,B.1.1.7 (Alpha),129958348618.01762,6.9134456893650915,20593,0.9999999999988634,18.841776774193548
Laupen (BE),2021-05-13,B.1.1.7 (Alpha),195686323280.09875,10.410002762692377,18842,0.9999999999974254,4.705893080645162
Laupen (BE),2021-05-14,B.1.1.7 (Alpha),195793560481.97375,10.415707502548846,25705,0.9999999999998566,18.693264451612905
Laupen (BE),2021-05-15,B.1.1.7 (Alpha),323967468198.9443,17.234225583288104,35437,0.9999999999996634,7.579582241935483
Laupen (BE),2021-05-16,B.1.1.7 (Alpha),163001204023.16925,8.671239541736252,46589,0.9999999999992956,5.5453191612903225
Laupen (BE),2021-05-17,B.1.1.7 (Alpha),353251103702.6528,18.792038727229393,37417,0.9999999999988268,8.27066679032258
Laupen (BE),2021-05-18,B.1.1.7 (Alpha),516775635737.6247,27.491117956263885,29073,0.999999999997929,14.28817070967742
Laupen (BE),2021-05-19,B.1.1.7 (Alpha),94502271881.46097,5.027274747037795,42131,0.9999999999965776,16.159506935483872
Laupen (BE),2021-05-20,B.1.1.7 (Alpha),169650076408.83313,9.024942236658259,24139,0.9999999999902904,12.327697467741936
Laupen (BE),2021-05-21,B.1.1.7 (Alpha),72386477284.37422,3.850772071757453,45008,0.9999999999944982,14.84564512903226
Laupen (BE),2021-05-22,B.1.1.7 (Alpha),112134888911.46698,5.965284051515983,45398,0.9999999891529829,10.527469532258065
Laupen (BE),2021-05-23,B.1.1.7 (Alpha),122249198296.71986,6.503338969602924,35553,0.9999999783114678,3.9249871612903227
Laupen (BE),2021-05-24,B.1.1.7 (Alpha),239117207768.04428,12.720412708197578,34787,0.9999999999868654,3.573418677419355
Laupen (BE),2021-05-25,B.1.1.7 (Alpha),376760062745.922,20.042654122757874,27195,0.9999999378673302,9.874149112903227
Laupen (BE),2021-05-26,B.1.1.7 (Alpha),84176728722.17416,4.477982742299075,23410,0.9999999856326168,10.893531983870968
Laupen (BE),2021-05-27,B.1.1.7 (Alpha),99766873478.5471,5.307337841134035,22037,0.999999975011337,5.436140887096774
Laupen (BE),2021-05-28,B.1.1.7 (Alpha),121526159592.76501,6.464875193598865,21796,0.9999999972032548,3.4069495967741936
Laupen (BE),2021-05-29,B.1.1.7 (Alpha),109897645380.70105,5.8462685222459445,21466,0.9994837513759856,1.4439814193548388
Laupen (BE),2021-05-30,B.1.1.7 (Alpha),51750988201.35246,2.7530177945906975,20305,0.9972466263780564,11.094634516129032
Laupen (BE),2021-05-31,B.1.1.7 (Alpha),81083136911.31609,4.313411714759357,21050,0.9941309120713604,3.7788753548387097
Laupen (BE),2021-06-01,B.1.1.7 (Alpha),19070208728.652752,1.014485438853278,20100,0.990228647883326,2.200722080645161
Laupen (BE),2021-06-02,B.1.1.7 (Alpha),20112903225.806454,1.0699540705597335,21199,0.9860692084352256,0.744446564516129
Laupen (BE),2021-06-03,B.1.1.7 (Alpha),31249113525.507496,1.662371455906975,19535,0.9824930816905644,2.0288412096774193
Laupen (BE),2021-06-04,B.1.1.7 (Alpha),59195361735.581314,3.1490390788524047,37905,0.9796453256283753,1.7403105322580645
Laupen (BE),2021-06-05,B.1.1.7 (Alpha),164830710503.4945,8.768564521813111,43546,0.9764669722258542,1.9605154516129033
Laupen (BE),2021-06-06,B.1.1.7 (Alpha),146959272433.70685,7.817850559992277,20869,0.9718073597015598,0
Laupen (BE),2021-06-07,B.1.1.7 (Alpha),73994293896.61539,3.9363037282103974,23641,0.9654991658073458,3.5868018064516134
Laupen (BE),2021-06-08,B.1.1.7 (Alpha),88644808799.38588,4.715672965959355,34693,0.9591773368827928,0
Laupen (BE),2021-06-09,B.1.1.7 (Alpha),26265654648.95636,1.3972644223489628,27684,0.9547523891288656,1.9738985967741935
Laupen (BE),2021-06-10,B.1.1.7 (Alpha),20955407969.63947,1.1147731287538483,22087,0.9516588354122976,0
Laupen (BE),2021-06-11,B.1.1.7 (Alpha),19987666034.1556,1.0632917781254732,21067,0.9473229231768754,3.23379014516129
Laupen (BE),2021-06-12,B.1.1.7 (Alpha),18797912713.47249,1,19813,0.93855439256163,0
Laupen (BE),2021-06-13,B.1.1.7 (Alpha),73655915902.9986,3.918302900204942,19452,0.9212106330474652,0.2717636129032258
Laupen (BE),2021-07-02,B.1.617.2 (Delta),29173624288.425053,1.2182646592709987,30749,0.9025993005334394,0
Laupen (BE),2021-07-03,B.1.617.2 (Delta),32164136622.390896,1.3431458003169574,33901,0.9317799508387952,0
Laupen (BE),2021-07-04,B.1.617.2 (Delta),102202378182.02179,4.2678806102952045,25996,0.9443391944605736,0
Laupen (BE),2021-07-05,B.1.617.2 (Delta),23946869070.20873,1,25240,0.9474655180662384,0
Laupen (BE),2021-07-06,B.1.617.2 (Delta),43906072106.261856,1.8334786053882723,46277,0.9424765983706216,2.0238615322580644
Laupen (BE),2021-07-07,B.1.617.2 (Delta),41796015180.265656,1.745364500792393,44053,0.9119606944618903,1.2754559032258064
Laupen (BE),2021-07-08,B.1.617.2 (Delta),53095825426.94498,2.2172345483359748,55963,0.881444790553159,0
Laupen (BE),2021-07-09,B.1.617.2 (Delta),36920303605.313095,1.54175911251981,38914,0.746944275114713,0
Laupen (BE),2021-07-10,B.1.617.2 (Delta),39151802656.54649,1.6349445324881142,41266,0.39454028091830945,0
Laupen (BE),2021-07-11,B.1.617.2 (Delta),31647058823.529415,1.3215530903328052,33356,0.11110721720158924,0
Laupen (BE),2021-07-12,B.1.617.2 (Delta),42318785578.747635,1.7671949286846278,44604,0.05203594080931751,2.1102020806451613
