city,date,rna,flow,rna_v,variant,proportion,include
Genève (GE),2021-09-23,465840214312.59674,145029,v1,B.1.617.2 (Delta),0.9918453030417516,TRUE
Genève (GE),2021-09-24,213564484202.59525,121838,v1,B.1.617.2 (Delta),0.990904731978976,TRUE
Genève (GE),2021-09-25,587784543017.0343,134867,v1,B.1.617.2 (Delta),0.9898149273667136,TRUE
Genève (GE),2021-09-26,407920383121.9899,154427,v1,B.1.617.2 (Delta),0.988755381062939,TRUE
Genève (GE),2021-09-27,298610602370.40356,123730,v1,B.1.617.2 (Delta),0.9877427318257568,TRUE
Genève (GE),2021-09-28,118044903269.56728,127842,v1,B.1.617.2 (Delta),0.986663250721979,TRUE
Genève (GE),2021-09-29,194265998551.19525,124500,v1,B.1.617.2 (Delta),0.9854402093827294,TRUE
Genève (GE),2021-09-30,408690310938.5319,125733,v1,B.1.617.2 (Delta),0.9841587636752388,TRUE
Genève (GE),2021-10-01,250060942356.28302,116071,v1,B.1.617.2 (Delta),0.9830337798386396,TRUE
Genève (GE),2021-10-02,435972323620.42377,112180,v1,B.1.617.2 (Delta),0.98229215689211,TRUE
Genève (GE),2021-10-03,860295881967.3724,343477,v1,B.1.617.2 (Delta),0.9820501060509188,TRUE
Genève (GE),2021-10-04,493242574040.8824,299701,v1,B.1.617.2 (Delta),0.9822629958482908,TRUE
Genève (GE),2021-10-05,482340791419.3129,168264,v1,B.1.617.2 (Delta),0.9828138715454188,TRUE
Genève (GE),2021-10-06,421191969582.4555,146749,v1,B.1.617.2 (Delta),0.9835463254310328,TRUE
Genève (GE),2021-10-07,267814630501.1363,127528,v1,B.1.617.2 (Delta),0.9842549320674244,TRUE
Genève (GE),2021-10-08,163102764075.48325,125442,v1,B.1.617.2 (Delta),0.9847439261839168,TRUE
Genève (GE),2021-10-09,761247168537.0076,123436,v1,B.1.617.2 (Delta),0.9848712050024654,TRUE
Genève (GE),2021-10-10,563687116569.3845,123655,v1,B.1.617.2 (Delta),0.9846639014208818,TRUE
Genève (GE),2021-10-11,551597625837.6981,132227,v1,B.1.617.2 (Delta),0.984318383272926,TRUE
Genève (GE),2021-10-12,351065218671.92676,129905,v1,B.1.617.2 (Delta),0.9840804810888596,TRUE
Genève (GE),2021-10-13,496261490758.90576,131428,v1,B.1.617.2 (Delta),0.984225124648368,TRUE
Genève (GE),2021-10-14,410769441742.2407,132036,v1,B.1.617.2 (Delta),0.9849629831097952,TRUE
Genève (GE),2021-10-15,716289904238.5187,126665,v1,B.1.617.2 (Delta),0.9862204090829862,TRUE
Genève (GE),2021-10-16,861593625278.8715,121360,v1,B.1.617.2 (Delta),0.9876588371566544,TRUE
Genève (GE),2021-10-17,475772558942.1307,123118,v1,B.1.617.2 (Delta),0.9889526233731968,TRUE
Genève (GE),2021-10-18,391240374598.9164,129888,v1,B.1.617.2 (Delta),0.9899423088342548,TRUE
Genève (GE),2021-10-19,499669385353.27765,126522,v1,B.1.617.2 (Delta),0.9905992365375084,TRUE
Genève (GE),2021-10-20,959045033872.5051,158739,v1,B.1.617.2 (Delta),0.9909422313104108,TRUE
Genève (GE),2021-10-21,542095078636.7528,131834,v1,B.1.617.2 (Delta),0.9910178813809648,TRUE
Genève (GE),2021-10-22,1011915082180.3633,123671,v1,B.1.617.2 (Delta),0.9909410769893108,TRUE
Genève (GE),2021-10-23,1395681543980.2507,118059,v1,B.1.617.2 (Delta),0.9908727527377144,TRUE
Genève (GE),2021-10-24,856067615413.4408,114908,v1,B.1.617.2 (Delta),0.9909214588776531,TRUE
Genève (GE),2021-10-25,963108479417.0171,121776,v1,B.1.617.2 (Delta),0.9910783450500992,TRUE
Genève (GE),2021-10-26,969229315551.4989,120583,v1,B.1.617.2 (Delta),0.9912381898490784,TRUE
Genève (GE),2021-10-27,1607799875181.371,122422,v1,B.1.617.2 (Delta),0.9912812274675586,TRUE
Genève (GE),2021-10-28,774061942309.6185,117127,v1,B.1.617.2 (Delta),0.991149877581152,TRUE
Genève (GE),2021-10-29,1056296741630.483,115064,v1,B.1.617.2 (Delta),0.990839048733841,TRUE
Genève (GE),2021-10-30,757553741107.3976,160702,v1,B.1.617.2 (Delta),0.99037929523215,TRUE
Genève (GE),2021-10-31,1952558692572.5635,291814,v1,B.1.617.2 (Delta),0.9898495550792148,TRUE
Genève (GE),2021-11-01,1208885168140.2747,267643,v1,B.1.617.2 (Delta),0.9894178831594148,TRUE
Genève (GE),2021-11-02,593623151502.8105,138372,v1,B.1.617.2 (Delta),0.9893063035820228,TRUE
Genève (GE),2021-11-03,948679275828.6044,184012,v1,B.1.617.2 (Delta),0.9896780569737906,TRUE
Genève (GE),2021-11-04,888848435930.2653,127403,v1,B.1.617.2 (Delta),0.9905236980070588,TRUE
Genève (GE),2021-11-05,767488987032.622,124862,v1,B.1.617.2 (Delta),0.9916202184380656,TRUE
Genève (GE),2021-11-06,918182060619.2653,122296,v1,B.1.617.2 (Delta),0.9926434930331204,TRUE
Genève (GE),2021-11-07,1042995458371.0333,127637,v1,B.1.617.2 (Delta),0.9933504021779438,TRUE
Genève (GE),2021-11-08,761746498776.9047,128227,v1,B.1.617.2 (Delta),0.9936531867512156,TRUE
Genève (GE),2021-11-09,908650327724.5974,124130,v1,B.1.617.2 (Delta),0.993578491918224,TRUE
Genève (GE),2021-11-10,1372700430685.9172,133841,v1,B.1.617.2 (Delta),0.9931590423628904,TRUE
Genève (GE),2021-11-11,1298317435556.172,124919,v1,B.1.617.2 (Delta),0.9924265126402336,TRUE
Genève (GE),2021-11-12,1117249504443.5137,120591,v1,B.1.617.2 (Delta),0.9914192063778624,TRUE
Genève (GE),2021-11-13,1035511572748.7238,118131,v1,B.1.617.2 (Delta),0.9902616292769326,TRUE
Genève (GE),2021-11-14,1571775061616.0098,127342,v1,B.1.617.2 (Delta),0.9891974440797184,TRUE
Genève (GE),2021-11-15,1274073673045.5063,125060,v1,B.1.617.2 (Delta),0.9884596282353844,TRUE
Genève (GE),2021-11-16,2675874056586.196,126267,v1,B.1.617.2 (Delta),0.9880769506186134,TRUE
Genève (GE),2021-11-17,3293733906208.224,127393,v1,B.1.617.2 (Delta),0.987880692005244,TRUE
Genève (GE),2021-11-18,2378775692334.221,124981,v1,B.1.617.2 (Delta),0.987668165690616,TRUE
Genève (GE),2021-11-19,1599666573625.7883,117740,v1,B.1.617.2 (Delta),0.9872977910097308,TRUE
Genève (GE),2021-11-20,2715574792498.7275,117760,v1,B.1.617.2 (Delta),0.98652070423579,TRUE
Genève (GE),2021-11-21,3396663697043.4526,123970,v1,B.1.617.2 (Delta),0.9865008473189548,TRUE
Genève (GE),2021-11-22,2913100715268.7437,120353,v1,B.1.617.2 (Delta),0.9862496651714088,TRUE
Genève (GE),2021-11-23,3026591221917.5947,120611,v1,B.1.617.2 (Delta),0.9860386416677168,TRUE
Genève (GE),2021-11-24,4106045319813.3267,122100,v1,B.1.617.2 (Delta),0.9861781798224324,TRUE
Genève (GE),2021-11-25,2512731947909.136,118302,v1,B.1.617.2 (Delta),0.9868446698197126,TRUE
Genève (GE),2021-11-26,3217649733922.4883,129022,v1,B.1.617.2 (Delta),0.9879193113154412,TRUE
Genève (GE),2021-11-27,3184920504864.727,129874,v1,B.1.617.2 (Delta),0.989041361243836,TRUE
Genève (GE),2021-11-28,3407835665824.5557,122869,v1,B.1.617.2 (Delta),0.9898927428538368,TRUE
Genève (GE),2021-11-29,3063194953682.28,125396,v1,B.1.617.2 (Delta),0.9904144067083064,TRUE
Genève (GE),2021-11-30,5051801987512.142,124388,v1,B.1.617.2 (Delta),0.990739826902744,TRUE
Laupen (BE),2021-02-02,874766156674.598,43318,v1,undetermined,0.5374404482360247,FALSE
Laupen (BE),2021-02-03,153154409114.90936,50298,v1,undetermined,0.5295786684983993,FALSE
Laupen (BE),2021-02-04,996848054501.6881,38473,v1,undetermined,0.5056681864658504,FALSE
Laupen (BE),2021-02-05,863254995070.1436,34264,v1,B.1.1.7 (Alpha),0.538614726281032,FALSE
Laupen (BE),2021-02-06,932314202551.3475,31058,v1,B.1.1.7 (Alpha),0.5913512661275321,FALSE
Laupen (BE),2021-02-07,489153272521.2682,34576,v1,B.1.1.7 (Alpha),0.6374194346225658,FALSE
Laupen (BE),2021-02-08,1250312480779.6448,29593,v1,B.1.1.7 (Alpha),0.6703370203372689,FALSE
Laupen (BE),2021-02-09,661261107019.7896,36066,v1,B.1.1.7 (Alpha),0.6882605603208901,FALSE
Laupen (BE),2021-02-10,56485161290.32258,43776,v1,B.1.1.7 (Alpha),0.6918463531619258,FALSE
Laupen (BE),2021-02-11,312563651041.8513,28336,v1,B.1.1.7 (Alpha),0.6811106184625175,FALSE
Laupen (BE),2021-02-12,352480645543.3887,26806,v1,B.1.1.7 (Alpha),0.6579496967676545,FALSE
Laupen (BE),2021-02-13,533906197073.51483,25559,v1,B.1.1.7 (Alpha),0.6278524172463599,FALSE
Laupen (BE),2021-02-14,391126825981.8776,24817,v1,B.1.1.7 (Alpha),0.5996736620511239,FALSE
Laupen (BE),2021-02-15,592803627180.5712,24841,v1,B.1.1.7 (Alpha),0.5835150139705362,FALSE
Laupen (BE),2021-02-16,752771935853.0559,25669,v1,B.1.1.7 (Alpha),0.5836795381720877,FALSE
Laupen (BE),2021-02-17,319963743611.66,24532,v1,B.1.1.7 (Alpha),0.6019394189320767,FALSE
Laupen (BE),2021-02-18,511111395373.4039,24026,v1,B.1.1.7 (Alpha),0.6383740022904947,FALSE
Laupen (BE),2021-02-19,487115816320.18536,23596,v1,B.1.1.7 (Alpha),0.6879936097596687,FALSE
Laupen (BE),2021-02-20,490702698318.26184,23012,v1,B.1.1.7 (Alpha),0.7412696477039559,FALSE
Laupen (BE),2021-02-21,865211872234.6166,22201,v1,B.1.1.7 (Alpha),0.7871001104407906,FALSE
Laupen (BE),2021-02-22,464795225093.8113,22749,v1,B.1.1.7 (Alpha),0.8216858503924941,FALSE
Laupen (BE),2021-02-23,28566451612.903225,22139,v1,B.1.1.7 (Alpha),0.8459714657502334,FALSE
Laupen (BE),2021-02-24,693194399072.2347,21948,v1,B.1.1.7 (Alpha),0.8623047922983879,FALSE
Laupen (BE),2021-02-25,1548240237751.1418,21962,v1,B.1.1.7 (Alpha),0.8733349417122912,FALSE
Laupen (BE),2021-02-26,1352688493739.9343,20615,v1,B.1.1.7 (Alpha),0.8808170745319334,FALSE
Laupen (BE),2021-02-27,1719737267765.4504,19457,v1,B.1.1.7 (Alpha),0.8857433982668574,FALSE
Laupen (BE),2021-02-28,1776364348973.3108,19197,v1,B.1.1.7 (Alpha),0.8887855989473945,FALSE
Laupen (BE),2021-03-01,1144117246343.112,18833,v1,B.1.1.7 (Alpha),0.8907817938865326,FALSE
Laupen (BE),2021-03-02,2057424305187.324,19034,v1,B.1.1.7 (Alpha),0.8931627987916979,FALSE
Laupen (BE),2021-03-03,687780119717.753,18838,v1,B.1.1.7 (Alpha),0.8979225329648212,FALSE
Laupen (BE),2021-03-04,473854757610.6376,22165,v1,B.1.1.7 (Alpha),0.9068679098701772,TRUE
Laupen (BE),2021-03-05,622615979489.6748,19894,v1,B.1.1.7 (Alpha),0.9195396981791804,TRUE
Laupen (BE),2021-03-06,634959529894.5629,19160,v1,B.1.1.7 (Alpha),0.9330326977248063,TRUE
Laupen (BE),2021-03-07,549754009979.70935,19159,v1,B.1.1.7 (Alpha),0.9447284798175078,TRUE
Laupen (BE),2021-03-08,864680262418.4508,24529,v1,B.1.1.7 (Alpha),0.9537075156427236,TRUE
Laupen (BE),2021-03-09,733756096924.6858,18967,v1,B.1.1.7 (Alpha),0.9601983002749356,TRUE
Laupen (BE),2021-03-10,211194182497.246,19384,v1,B.1.1.7 (Alpha),0.9651468148528928,TRUE
Laupen (BE),2021-03-11,277461058105.00214,30840,v1,B.1.1.7 (Alpha),0.9699468008763824,TRUE
Laupen (BE),2021-03-12,393778112603.08984,19284,v1,B.1.1.7 (Alpha),0.975241901242684,TRUE
Laupen (BE),2021-03-13,794532182200.1725,35802,v1,B.1.1.7 (Alpha),0.9797780438251736,TRUE
Laupen (BE),2021-03-14,643616777616.3856,43052,v1,B.1.1.7 (Alpha),0.98245825738116,TRUE
Laupen (BE),2021-03-15,371011424737.67535,46043,v1,B.1.1.7 (Alpha),0.983621052865263,TRUE
Laupen (BE),2021-03-16,546242530522.9072,28036,v1,B.1.1.7 (Alpha),0.984064653585367,TRUE
Laupen (BE),2021-03-17,318490573580.5253,29247,v1,B.1.1.7 (Alpha),0.9843789959327532,TRUE
Laupen (BE),2021-03-18,167690352796.76712,22041,v1,B.1.1.7 (Alpha),0.9849459523635554,TRUE
Laupen (BE),2021-03-19,274900898592.4879,20835,v1,B.1.1.7 (Alpha),0.9859072909596712,TRUE
Laupen (BE),2021-03-20,208185104094.8029,19675,v1,B.1.1.7 (Alpha),0.987052421280908,TRUE
Laupen (BE),2021-03-21,94469493776.44258,19385,v1,B.1.1.7 (Alpha),0.9879998762883144,TRUE
Laupen (BE),2021-03-22,397712017175.53937,19645,v1,B.1.1.7 (Alpha),0.9884266738215216,TRUE
Laupen (BE),2021-03-23,706112446407.5889,19107,v1,B.1.1.7 (Alpha),0.9880859356918584,TRUE
Laupen (BE),2021-03-24,299875028114.43195,19085,v1,B.1.1.7 (Alpha),0.9869343044151396,TRUE
Laupen (BE),2021-03-25,562797813975.9263,18822,v1,B.1.1.7 (Alpha),0.9852759365662264,TRUE
Laupen (BE),2021-03-26,776380377857.4575,28339,v1,B.1.1.7 (Alpha),0.9835754222745744,TRUE
Laupen (BE),2021-03-27,924928945771.2388,28909,v1,B.1.1.7 (Alpha),0.9819041984132264,TRUE
Laupen (BE),2021-03-28,658110311998.2909,18837,v1,B.1.1.7 (Alpha),0.9799814469376028,TRUE
Laupen (BE),2021-03-29,290011549759.8596,19182,v1,B.1.1.7 (Alpha),0.9775151392090676,TRUE
Laupen (BE),2021-03-30,197880620422.1083,18554,v1,B.1.1.7 (Alpha),0.9747065979003192,TRUE
Laupen (BE),2021-03-31,320339011798.3121,18367,v1,B.1.1.7 (Alpha),0.9729280415055318,TRUE
Laupen (BE),2021-04-01,682128049007.4612,18069,v1,B.1.1.7 (Alpha),0.97451307062985,TRUE
Laupen (BE),2021-04-02,605103840112.873,17398,v1,NA,NA,FALSE
Laupen (BE),2021-04-03,661691380308.991,17504,v1,B.1.1.7 (Alpha),0.9830051731279148,TRUE
Laupen (BE),2021-04-04,578612511607.1018,16762,v1,B.1.1.7 (Alpha),0.9845001491368344,TRUE
Laupen (BE),2021-04-05,2893275139690.993,18952,v1,B.1.1.7 (Alpha),0.9841467576164352,TRUE
Laupen (BE),2021-04-06,1156025786677.675,18428,v1,B.1.1.7 (Alpha),0.9828496056738996,TRUE
Laupen (BE),2021-04-07,505655255894.39935,18851,v1,B.1.1.7 (Alpha),0.9814008560962926,TRUE
Laupen (BE),2021-04-08,881225101222.4341,17740,v1,B.1.1.7 (Alpha),0.9806851460320962,TRUE
Laupen (BE),2021-04-09,952260192029.3572,17528,v1,NA,NA,FALSE
Laupen (BE),2021-04-10,652898971626.612,17491,v1,B.1.1.7 (Alpha),0.9836452260421596,TRUE
Laupen (BE),2021-04-11,1456029603084.3115,34616,v1,B.1.1.7 (Alpha),0.9863986746111236,TRUE
Laupen (BE),2021-04-12,1406936225574.4788,38134,v1,B.1.1.7 (Alpha),0.9887588982668294,TRUE
Laupen (BE),2021-04-13,907545746947.5709,19766,v1,B.1.1.7 (Alpha),0.9902539095931634,TRUE
Laupen (BE),2021-04-14,639473593064.5502,18391,v1,B.1.1.7 (Alpha),0.9908715138019968,TRUE
Laupen (BE),2021-04-15,786231649788.5398,17861,v1,B.1.1.7 (Alpha),0.8442734915802219,TRUE
Laupen (BE),2021-04-16,825725347759.456,18063,v1,B.1.1.7 (Alpha),0.8376228132361211,TRUE
Laupen (BE),2021-04-17,699968392851.7678,16503,v1,B.1.1.7 (Alpha),0.8323705230058316,TRUE
Laupen (BE),2021-04-18,947032329046.3926,16826,v1,B.1.1.7 (Alpha),0.8297317695101774,TRUE
Laupen (BE),2021-04-19,781115066800.2955,19162,v1,B.1.1.7 (Alpha),0.8310520838301458,TRUE
Laupen (BE),2021-04-20,515810098705.9748,15909,v1,B.1.1.7 (Alpha),0.8377372108315936,TRUE
Laupen (BE),2021-04-21,1324522618054.6355,21963,v1,B.1.1.7 (Alpha),0.8496113473344516,TRUE
Laupen (BE),2021-04-22,1044558444156.3666,18400,v1,B.1.1.7 (Alpha),0.8638623811959845,TRUE
Laupen (BE),2021-04-23,1299089367305.7874,17119,v1,B.1.1.7 (Alpha),0.877245467987275,TRUE
Laupen (BE),2021-04-24,779000774548.4878,17454,v1,B.1.1.7 (Alpha),0.8882169763097209,TRUE
Laupen (BE),2021-04-25,553978121518.87,16748,v1,B.1.1.7 (Alpha),0.8965709746545797,TRUE
Laupen (BE),2021-04-26,777723753199.4436,17628,v1,B.1.1.7 (Alpha),0.9027307444910332,TRUE
Laupen (BE),2021-04-27,940874992257.7428,17418,v1,B.1.1.7 (Alpha),0.9076265192319494,TRUE
Laupen (BE),2021-04-28,608206890125.8822,25382,v1,B.1.1.7 (Alpha),0.9125745711187748,TRUE
Laupen (BE),2021-04-29,825756660271.3585,21058,v1,B.1.1.7 (Alpha),0.9187287686045312,TRUE
Laupen (BE),2021-04-30,980074905219.0039,35141,v1,B.1.1.7 (Alpha),0.9263128350529364,TRUE
Laupen (BE),2021-05-01,552892104268.503,45000,v1,B.1.1.7 (Alpha),0.9345121698191332,TRUE
Laupen (BE),2021-05-02,1096361009543.1985,39537,v1,B.1.1.7 (Alpha),0.9430812536423604,TRUE
Laupen (BE),2021-05-03,733220884535.3907,19834,v1,B.1.1.7 (Alpha),0.952544194550539,TRUE
Laupen (BE),2021-05-04,405209773737.6372,18507,v1,B.1.1.7 (Alpha),0.9633005747791124,TRUE
Laupen (BE),2021-05-05,403636745546.234,29136,v1,B.1.1.7 (Alpha),0.9747238792296652,TRUE
Laupen (BE),2021-05-06,541561712620.18774,39391,v1,B.1.1.7 (Alpha),0.9851595868855568,TRUE
Laupen (BE),2021-05-07,309344389529.2208,29165,v1,B.1.1.7 (Alpha),0.992906442191066,TRUE
Laupen (BE),2021-05-08,258891532290.3722,19718,v1,B.1.1.7 (Alpha),0.9976028940069344,TRUE
Laupen (BE),2021-05-09,590430515888.411,18255,v1,B.1.1.7 (Alpha),0.9999998474210368,TRUE
Laupen (BE),2021-05-10,427881203922.0835,26586,v1,B.1.1.7 (Alpha),0.9999999953363806,TRUE
Laupen (BE),2021-05-11,483534038962.6707,38704,v1,B.1.1.7 (Alpha),0.999999999997029,TRUE
Laupen (BE),2021-05-12,129958348618.01762,20593,v1,B.1.1.7 (Alpha),0.9999999999988634,TRUE
Laupen (BE),2021-05-13,195686323280.09875,18842,v1,B.1.1.7 (Alpha),0.9999999999974254,TRUE
Laupen (BE),2021-05-14,195793560481.97375,25705,v1,B.1.1.7 (Alpha),0.9999999999998566,TRUE
Laupen (BE),2021-05-15,323967468198.9443,35437,v1,B.1.1.7 (Alpha),0.9999999999996634,TRUE
Laupen (BE),2021-05-16,163001204023.16925,46589,v1,B.1.1.7 (Alpha),0.9999999999992956,TRUE
Laupen (BE),2021-05-17,353251103702.6528,37417,v1,B.1.1.7 (Alpha),0.9999999999988268,TRUE
Laupen (BE),2021-05-18,516775635737.6247,29073,v1,B.1.1.7 (Alpha),0.999999999997929,TRUE
Laupen (BE),2021-05-19,94502271881.46097,42131,v1,B.1.1.7 (Alpha),0.9999999999965776,TRUE
Laupen (BE),2021-05-20,169650076408.83313,24139,v1,B.1.1.7 (Alpha),0.9999999999902904,TRUE
Laupen (BE),2021-05-21,72386477284.37422,45008,v1,B.1.1.7 (Alpha),0.9999999999944982,TRUE
Laupen (BE),2021-05-22,112134888911.46698,45398,v1,NA,NA,FALSE
Laupen (BE),2021-05-23,122249198296.71986,35553,v1,B.1.1.7 (Alpha),0.9999999783114678,TRUE
Laupen (BE),2021-05-24,239117207768.04428,34787,v1,B.1.1.7 (Alpha),0.9999999999868654,TRUE
Laupen (BE),2021-05-25,376760062745.922,27195,v1,B.1.1.7 (Alpha),0.9999999378673302,TRUE
Laupen (BE),2021-05-26,84176728722.17416,23410,v1,B.1.1.7 (Alpha),0.9999999856326168,TRUE
Laupen (BE),2021-05-27,99766873478.5471,22037,v1,B.1.1.7 (Alpha),0.999999975011337,TRUE
Laupen (BE),2021-05-28,121526159592.76501,21796,v1,B.1.1.7 (Alpha),0.9999999972032548,TRUE
Laupen (BE),2021-05-29,109897645380.70105,21466,v1,B.1.1.7 (Alpha),0.9994837513759856,TRUE
Laupen (BE),2021-05-30,51750988201.35246,20305,v1,B.1.1.7 (Alpha),0.9972466263780564,TRUE
Laupen (BE),2021-05-31,81083136911.31609,21050,v1,B.1.1.7 (Alpha),0.9941309120713604,TRUE
Laupen (BE),2021-06-01,19070208728.652752,20100,v1,B.1.1.7 (Alpha),0.990228647883326,TRUE
Laupen (BE),2021-06-02,20112903225.806454,21199,v1,B.1.1.7 (Alpha),0.9860692084352256,TRUE
Laupen (BE),2021-06-03,31249113525.507496,19535,v1,B.1.1.7 (Alpha),0.9824930816905644,TRUE
Laupen (BE),2021-06-04,59195361735.581314,37905,v1,B.1.1.7 (Alpha),0.9796453256283753,TRUE
Laupen (BE),2021-06-05,164830710503.4945,43546,v1,B.1.1.7 (Alpha),0.9764669722258542,TRUE
Laupen (BE),2021-06-06,146959272433.70685,20869,v1,B.1.1.7 (Alpha),0.9718073597015598,TRUE
Laupen (BE),2021-06-07,73994293896.61539,23641,v1,B.1.1.7 (Alpha),0.9654991658073458,TRUE
Laupen (BE),2021-06-08,88644808799.38588,34693,v1,B.1.1.7 (Alpha),0.9591773368827928,TRUE
Laupen (BE),2021-06-09,26265654648.95636,27684,v1,B.1.1.7 (Alpha),0.9547523891288656,TRUE
Laupen (BE),2021-06-10,20955407969.63947,22087,v1,B.1.1.7 (Alpha),0.9516588354122976,TRUE
Laupen (BE),2021-06-11,19987666034.1556,21067,v1,B.1.1.7 (Alpha),0.9473229231768754,TRUE
Laupen (BE),2021-06-12,18797912713.47249,19813,v1,B.1.1.7 (Alpha),0.93855439256163,TRUE
Laupen (BE),2021-06-13,73655915902.9986,19452,v1,B.1.1.7 (Alpha),0.9212106330474652,TRUE
Laupen (BE),2021-06-14,32164554191.710922,19800,v1,B.1.1.7 (Alpha),0.8867672955770266,FALSE
Laupen (BE),2021-06-15,97872392328.41391,19330,v1,B.1.1.7 (Alpha),0.8075161622921647,FALSE
Laupen (BE),2021-06-16,57949478896.65477,19165,v1,B.1.1.7 (Alpha),0.6246588840686789,FALSE
Laupen (BE),2021-06-17,18026565464.895634,19000,v1,B.1.617.2 (Delta),0.5162843549817685,FALSE
Laupen (BE),2021-06-18,20104364326.37571,21190,v1,B.1.617.2 (Delta),0.6041375140782753,FALSE
Laupen (BE),2021-06-19,28204459203.036053,29727.5,v1,B.1.617.2 (Delta),0.6368504784500609,FALSE
Laupen (BE),2021-06-20,36304554079.696396,38265,v1,NA,NA,FALSE
Laupen (BE),2021-06-21,39780834914.611015,41929,v1,B.1.617.2 (Delta),0.6816046389366526,FALSE
Laupen (BE),2021-06-22,46691650853.889946,49213,v1,B.1.617.2 (Delta),0.7213352119923968,FALSE
Laupen (BE),2021-06-23,37072106261.85958,39074,v1,B.1.617.2 (Delta),0.7562296091010452,FALSE
Laupen (BE),2021-06-24,47992409867.172676,50584,v1,B.1.617.2 (Delta),0.7856846009799725,FALSE
Laupen (BE),2021-06-25,16725806451.612904,17629,v1,B.1.617.2 (Delta),0.8007746803939735,FALSE
Laupen (BE),2021-06-26,19105787476.280838,20137.5,v1,B.1.617.2 (Delta),0.78778858117703,FALSE
Laupen (BE),2021-06-27,21485768500.94877,22646,v1,NA,NA,FALSE
Laupen (BE),2021-06-28,40795066413.66224,42998,v1,NA,NA,FALSE
Laupen (BE),2021-06-29,45246679316.88805,47690,v1,NA,NA,FALSE
Laupen (BE),2021-06-30,49698292220.11385,52382,v1,B.1.617.2 (Delta),0.7067604159272568,FALSE
Laupen (BE),2021-07-01,37660341555.97723,39694,v1,B.1.617.2 (Delta),0.8362456000470531,FALSE
Laupen (BE),2021-07-02,29173624288.425053,30749,v1,B.1.617.2 (Delta),0.9025993005334394,TRUE
Laupen (BE),2021-07-03,32164136622.390896,33901,v1,B.1.617.2 (Delta),0.9317799508387952,TRUE
Laupen (BE),2021-07-04,102202378182.02179,25996,v1,B.1.617.2 (Delta),0.9443391944605736,TRUE
Laupen (BE),2021-07-05,23946869070.20873,25240,v1,B.1.617.2 (Delta),0.9474655180662384,TRUE
Laupen (BE),2021-07-06,43906072106.261856,46277,v1,B.1.617.2 (Delta),0.9424765983706216,TRUE
Laupen (BE),2021-07-07,41796015180.265656,44053,v1,NA,NA,FALSE
Laupen (BE),2021-07-08,53095825426.94498,55963,v1,B.1.617.2 (Delta),0.881444790553159,TRUE
Laupen (BE),2021-07-09,36920303605.313095,38914,v1,B.1.617.2 (Delta),0.746944275114713,TRUE
Laupen (BE),2021-07-10,39151802656.54649,41266,v1,B.1.617.2 (Delta),0.39454028091830945,TRUE
Laupen (BE),2021-07-11,31647058823.529415,33356,v1,B.1.617.2 (Delta),0.11110721720158924,TRUE
Laupen (BE),2021-07-12,42318785578.747635,44604,v1,B.1.617.2 (Delta),0.05203594080931751,TRUE
Laupen (BE),2021-07-13,56607210626.18597,59664,v1,NA,NA,FALSE
Laupen (BE),2021-07-14,54758064516.12904,57715,v1,B.1.617.2 (Delta),0.06700750233719127,TRUE
Laupen (BE),2021-07-15,54905123339.658455,57870,v1,B.1.617.2 (Delta),0.14872590392508048,TRUE
Laupen (BE),2021-07-16,54780834914.611015,57739,v1,B.1.617.2 (Delta),0.5660689095350998,TRUE
Laupen (BE),2021-07-17,53509487666.03415,56399,v1,NA,NA,FALSE
Laupen (BE),2021-07-18,46477229601.51803,48987,v1,B.1.617.2 (Delta),0.8470481817630889,TRUE
Laupen (BE),2021-07-19,39870018975.33207,42023,v1,B.1.617.2 (Delta),0.7584294471882733,TRUE
Laupen (BE),2021-07-20,34903225806.451614,36788,v1,B.1.617.2 (Delta),0.332687381778714,TRUE
Laupen (BE),2021-07-21,31872865275.14232,33594,v1,B.1.617.2 (Delta),0.16771303297111295,TRUE
Laupen (BE),2021-07-22,30010436432.63757,31631,v1,B.1.617.2 (Delta),0.12016205911318288,TRUE
Laupen (BE),2021-07-23,28556925996.204937,30099,v1,B.1.617.2 (Delta),0.11442455722125004,TRUE
Laupen (BE),2021-07-24,35632827324.47818,37557,v1,B.1.617.2 (Delta),0.13544466545212577,TRUE
Laupen (BE),2021-07-25,45586337760.91082,48048,v1,B.1.617.2 (Delta),0.19230691041028597,TRUE
Laupen (BE),2021-07-26,144844493619.37106,37969,v1,B.1.617.2 (Delta),0.3587469505097083,TRUE
Laupen (BE),2021-07-27,144438999024.02423,37550,v1,B.1.617.2 (Delta),0.5995966021035147,TRUE
Laupen (BE),2021-07-28,39357685009.48767,41483,v1,B.1.617.2 (Delta),0.791568954275308,TRUE
Laupen (BE),2021-07-29,27019924098.67173,28479,v1,B.1.617.2 (Delta),0.8564177549881463,TRUE
Laupen (BE),2021-07-30,41849146110.05693,44109,v1,B.1.617.2 (Delta),0.8879340373588815,TRUE
Laupen (BE),2021-07-31,324779326032.4039,43182,v1,B.1.617.2 (Delta),0.9109937637847612,TRUE
Laupen (BE),2021-08-01,50724857685.00949,53464,v1,B.1.617.2 (Delta),0.9306173896730594,TRUE
Laupen (BE),2021-08-02,151383664674.86505,40523,v1,B.1.617.2 (Delta),0.9462479761138728,TRUE
Laupen (BE),2021-08-03,501715578487.42896,53464,v1,B.1.617.2 (Delta),0.9580703104220328,TRUE
