city,date,rna,flow,rna_v,variant,proportion,include
Genève (GE),2021-12-01,11907212467804.604,162257,v2,B.1.617.2 (Delta),0.9910043492541016,TRUE
Genève (GE),2021-12-02,11315593720216.512,134181,v2,B.1.617.2 (Delta),0.9912501513218306,TRUE
Genève (GE),2021-12-03,11642208845094.914,247726,v2,B.1.617.2 (Delta),0.9914570829437308,TRUE
Genève (GE),2021-12-04,13239897484615.447,329423,v2,B.1.617.2 (Delta),0.9916073887771018,TRUE
Genève (GE),2021-12-05,12316789236433.393,163016,v2,B.1.617.2 (Delta),0.9916810846898096,TRUE
Genève (GE),2021-12-06,4378485386426.264,144143,v2,B.1.617.2 (Delta),0.9916105024833224,TRUE
Genève (GE),2021-12-07,6646179841941.468,187444,v2,B.1.617.2 (Delta),0.9912612340618076,TRUE
Genève (GE),2021-12-08,11660207529655.32,269848,v2,B.1.617.2 (Delta),0.9903900300154812,TRUE
Genève (GE),2021-12-09,11870759262104.531,174054,v2,B.1.617.2 (Delta),0.9886274203629108,TRUE
Genève (GE),2021-12-10,20082059444493.906,312069,v2,B.1.617.2 (Delta),0.9851350666408716,TRUE
Genève (GE),2021-12-11,18847321269019.83,262430,v2,NA,NA,FALSE
Genève (GE),2021-12-12,17612583093545.754,212791,v2,NA,NA,FALSE
Genève (GE),2021-12-13,16377844918071.676,163152,v2,B.1.617.2 (Delta),0.9538709713898144,TRUE
Genève (GE),2021-12-14,20536623553388.883,160760,v2,B.1.617.2 (Delta),0.9407286005494384,TRUE
Genève (GE),2021-12-15,15950526446291.607,160222,v2,B.1.617.2 (Delta),0.9263032003837004,TRUE
Genève (GE),2021-12-16,16328262338745.564,156077,v2,B.1.617.2 (Delta),0.9080493020790054,TRUE
Genève (GE),2021-12-17,16794819018523.807,152510,v2,B.1.617.2 (Delta),0.8816383880057056,FALSE
Genève (GE),2021-12-18,19059492396583.395,142603,v2,B.1.617.2 (Delta),0.8474279701333676,FALSE
Genève (GE),2021-12-19,22034811999908.746,141031,v2,B.1.617.2 (Delta),0.8092056499380109,FALSE
Genève (GE),2021-12-20,19431900427767.457,153844,v2,B.1.617.2 (Delta),0.7652444879151652,FALSE
Genève (GE),2021-12-21,20868913557187.055,151408,v2,B.1.617.2 (Delta),0.7105334232037012,FALSE
Genève (GE),2021-12-22,24861974906148.293,146422,v2,B.1.617.2 (Delta),0.64735674175138,FALSE
Genève (GE),2021-12-23,23221582638112.79,143238,v2,B.1.617.2 (Delta),0.5875316583896742,FALSE
Genève (GE),2021-12-24,23759527069115.01,140013,v2,B.1.617.2 (Delta),0.5385666472568108,FALSE
Genève (GE),2021-12-25,20698442957315.92,144590,v2,B.1.617.2 (Delta),0.4952309499859125,FALSE
Genève (GE),2021-12-26,23131771171821.836,139743,v2,BA.1 / BA.2 (Omicron),0.5546926194224235,FALSE
Genève (GE),2021-12-27,24307846386897.484,279874,v2,BA.1 / BA.2 (Omicron),0.6099169599244473,FALSE
Genève (GE),2021-12-28,28076311421313.33,328557,v2,BA.1 / BA.2 (Omicron),0.6580666901190818,FALSE
Genève (GE),2021-12-29,26808946285372.008,406580,v2,BA.1 / BA.2 (Omicron),0.6990421081921158,FALSE
Genève (GE),2021-12-30,17157703288570.281,197715,v2,BA.1 / BA.2 (Omicron),0.7314687426275468,FALSE
Genève (GE),2021-12-31,18400831933167.492,170617,v2,BA.1 / BA.2 (Omicron),0.7557782876310953,FALSE
Genève (GE),2022-01-01,15976487886389.477,145431,v2,BA.1 / BA.2 (Omicron),0.7744057388680693,FALSE
Genève (GE),2022-01-02,21282567247050.82,144222,v2,BA.1 / BA.2 (Omicron),0.7883865737868915,FALSE
Genève (GE),2022-01-03,20087280760205.13,157576,v2,BA.1 / BA.2 (Omicron),0.8011397584819293,FALSE
Genève (GE),2022-01-04,61309005279830,217154,v2,BA.1 / BA.2 (Omicron),0.8160725921745972,FALSE
Genève (GE),2022-01-05,40731123208412.58,181809.5,v2,NA,NA,FALSE
Genève (GE),2022-01-06,20153241136995.16,146465,v2,BA.1 / BA.2 (Omicron),0.8555947583830791,FALSE
Genève (GE),2022-01-07,14900506946629.346,154481,v2,BA.1 / BA.2 (Omicron),0.8743558556901633,FALSE
Genève (GE),2022-01-08,30951573885302.926,206998,v2,BA.1 / BA.2 (Omicron),0.8904080559691046,FALSE
Genève (GE),2022-01-09,29376869523833.08,188171,v2,BA.1 / BA.2 (Omicron),0.9035168784209889,TRUE
Genève (GE),2022-01-10,30383065376133.58,167187,v2,BA.1 / BA.2 (Omicron),0.9147750808862438,TRUE
Genève (GE),2022-01-11,30208595413618.844,154678,v2,BA.1 / BA.2 (Omicron),0.9248769043950571,TRUE
Genève (GE),2022-01-12,24274374934903.8,153030,v2,BA.1 / BA.2 (Omicron),0.9340401451870719,TRUE
Genève (GE),2022-01-13,32447331147709.34,150651,v2,BA.1 / BA.2 (Omicron),0.9423602671004718,TRUE
Genève (GE),2022-01-14,35987605196423.84,148376,v2,BA.1 / BA.2 (Omicron),0.950073080278449,TRUE
Genève (GE),2022-01-15,19422712700339.277,139547,v2,BA.1 / BA.2 (Omicron),0.9573626697921219,TRUE
Genève (GE),2022-01-16,35412128091477.875,145724,v2,BA.1 / BA.2 (Omicron),0.9640802592529087,TRUE
Genève (GE),2022-01-17,23156010708514.875,149257,v2,BA.1 / BA.2 (Omicron),0.9697852178638797,TRUE
Genève (GE),2022-01-18,25245615593814.516,144911,v2,BA.1 / BA.2 (Omicron),0.9740681706154789,TRUE
Genève (GE),2022-01-19,21532063982376.863,148565,v2,BA.1 / BA.2 (Omicron),0.976823241222208,TRUE
Genève (GE),2022-01-20,16903349865599.06,146030,v2,BA.1 / BA.2 (Omicron),0.9783438673694839,TRUE
Genève (GE),2022-01-21,21348315180014.875,140611,v2,BA.1 / BA.2 (Omicron),0.9791838162239375,TRUE
Genève (GE),2022-01-22,21552547532739.945,133741,v2,BA.1 / BA.2 (Omicron),0.9799089748229043,TRUE
Genève (GE),2022-01-23,18890254319568.625,139961,v2,BA.1 / BA.2 (Omicron),0.9809189533070116,TRUE
Genève (GE),2022-01-24,26741537860261.582,140806,v2,BA.1 / BA.2 (Omicron),0.982302333020663,TRUE
Genève (GE),2022-01-25,24485321153736.004,138076,v2,BA.1 / BA.2 (Omicron),0.9837754308203464,TRUE
Genève (GE),2022-01-26,26365820035735.695,139376,v2,BA.1 / BA.2 (Omicron),0.9850049363811411,TRUE
Genève (GE),2022-01-27,20295430767759.15,139837,v2,BA.1 / BA.2 (Omicron),0.9858280516896718,TRUE
Genève (GE),2022-01-28,20628508750130.785,135391,v2,BA.1 / BA.2 (Omicron),0.986389275177734,TRUE
Genève (GE),2022-01-29,17479688288168.654,129544,v2,BA.1 / BA.2 (Omicron),0.9869576082975017,TRUE
Genève (GE),2022-01-30,16158591619293.945,135842,v2,BA.1 / BA.2 (Omicron),0.9875986257241414,TRUE
Genève (GE),2022-01-31,22418228032572.09,145219,v2,BA.1 / BA.2 (Omicron),0.9881948378109788,TRUE
Genève (GE),2022-02-01,22933344284896.844,134825,v2,BA.1 / BA.2 (Omicron),0.988646806964011,TRUE
Genève (GE),2022-02-02,16466716777070.164,140293,v2,BA.1 / BA.2 (Omicron),0.9889586617299903,TRUE
Genève (GE),2022-02-03,13506668038129.828,133901,v2,BA.1 / BA.2 (Omicron),0.9891722671086495,TRUE
Genève (GE),2022-02-04,9308987358892.78,132015,v2,BA.1 / BA.2 (Omicron),0.9891584777200522,TRUE
Genève (GE),2022-02-05,10830463266701.938,127485,v2,BA.1 / BA.2 (Omicron),0.9885595654478916,TRUE
Genève (GE),2022-02-06,14091411577506.273,200079,v2,BA.1 / BA.2 (Omicron),0.9872188200147545,TRUE
Genève (GE),2022-02-07,6885913159620.991,153744,v2,BA.1 / BA.2 (Omicron),0.9853769923288468,TRUE
Genève (GE),2022-02-08,9194068172002.203,131996,v2,BA.1 / BA.2 (Omicron),0.9835775803264748,TRUE
Genève (GE),2022-02-09,7734999716357.85,134793,v2,BA.1 / BA.2 (Omicron),0.9825685006012648,TRUE
Genève (GE),2022-02-10,5865813032667.909,142232,v2,BA.1 / BA.2 (Omicron),0.9829885993192405,TRUE
Genève (GE),2022-02-11,6729989630982.788,148955,v2,BA.1 / BA.2 (Omicron),0.9851979890442831,TRUE
Genève (GE),2022-02-12,5385304444544.332,130494,v2,BA.1 / BA.2 (Omicron),0.9892238760418585,TRUE
Genève (GE),2022-02-13,4637204102041.061,127090,v2,BA.1 / BA.2 (Omicron),0.9938096601245431,TRUE
Genève (GE),2022-02-14,6500444435754.11,173850,v2,BA.1 / BA.2 (Omicron),0.9952968357975263,TRUE
Genève (GE),2022-02-15,5733037179212.71,137205,v2,BA.1 / BA.2 (Omicron),0.9923022488459188,TRUE
Genève (GE),2022-02-16,11240865467730.645,212945,v2,BA.1 / BA.2 (Omicron),0.9879410116057701,TRUE
Genève (GE),2022-02-17,12464558944211.264,162075,v2,BA.1 / BA.2 (Omicron),0.9843177981513367,TRUE
Genève (GE),2022-02-18,7336149562174.388,141821,v2,BA.1 / BA.2 (Omicron),0.9815659242918857,TRUE
Genève (GE),2022-02-19,8904834409217.31,134782,v2,BA.1 / BA.2 (Omicron),0.9793856781055361,TRUE
Genève (GE),2022-02-20,13459181539296.791,151846,v2,BA.1 / BA.2 (Omicron),0.9775755138902495,TRUE
Genève (GE),2022-02-21,9417474782497.494,193069,v2,BA.1 / BA.2 (Omicron),0.9760341688859181,TRUE
Genève (GE),2022-02-22,9439933481254.668,152866,v2,BA.1 / BA.2 (Omicron),0.9747868341862689,TRUE
Laupen (BE),2021-11-10,2381118312280.676,17702,v2,B.1.617.2 (Delta),0.9894296140076024,TRUE
Laupen (BE),2021-11-11,2386559176326.5986,17667,v2,B.1.617.2 (Delta),0.9897134883270986,TRUE
Laupen (BE),2021-11-12,3157199296418.67,17793,v2,B.1.617.2 (Delta),0.9899807421485348,TRUE
Laupen (BE),2021-11-13,3768223282022.494,18369,v2,B.1.617.2 (Delta),0.990308198343686,TRUE
Laupen (BE),2021-11-14,2899701891101.3174,17362,v2,B.1.617.2 (Delta),0.990695935006543,TRUE
Laupen (BE),2021-11-15,3039926612421.0874,17566,v2,B.1.617.2 (Delta),0.9911119206518422,TRUE
Laupen (BE),2021-11-16,4504041614544.896,17328,v2,B.1.617.2 (Delta),0.9915016823784604,TRUE
Laupen (BE),2021-11-17,6694119946120.117,17396,v2,B.1.617.2 (Delta),0.9918352339072708,TRUE
Laupen (BE),2021-11-18,5795122574688.518,17238,v2,B.1.617.2 (Delta),0.9920722054158984,TRUE
Laupen (BE),2021-11-19,7966473858339.854,17489,v2,B.1.617.2 (Delta),0.9921243348914464,TRUE
Laupen (BE),2021-11-20,7118846158366.667,17399,v2,B.1.617.2 (Delta),0.9802784096305632,TRUE
Laupen (BE),2021-11-21,7199595536697.336,17225,v2,B.1.617.2 (Delta),0.9836075619132886,TRUE
Laupen (BE),2021-11-22,5505818394856.206,18004,v2,B.1.617.2 (Delta),0.9857389436282074,TRUE
Laupen (BE),2021-11-23,12678014267610.701,17203,v2,B.1.617.2 (Delta),0.9869842413011344,TRUE
Laupen (BE),2021-11-24,5789500948989.549,17358,v2,B.1.617.2 (Delta),0.9876007924632962,TRUE
Laupen (BE),2021-11-25,6670818996051.829,17738,v2,B.1.617.2 (Delta),0.9878050596832798,TRUE
Laupen (BE),2021-11-26,7774337841795.639,19562,v2,B.1.617.2 (Delta),0.9878023511382504,TRUE
Laupen (BE),2021-11-27,6937494866998.337,17998,v2,B.1.617.2 (Delta),0.9878270417607382,TRUE
Laupen (BE),2021-11-28,13483276004309.463,18255,v2,B.1.617.2 (Delta),0.98809338487861,TRUE
Laupen (BE),2021-11-29,7908126159997.417,18547,v2,B.1.617.2 (Delta),0.9886607076996864,TRUE
Laupen (BE),2021-11-30,7771146505882.308,17686,v2,B.1.617.2 (Delta),0.9893999472670344,TRUE
Laupen (BE),2021-12-01,5520133504283.686,27959,v2,B.1.617.2 (Delta),0.9900329089586546,TRUE
Laupen (BE),2021-12-02,5780494359810.271,25070,v2,B.1.617.2 (Delta),0.99032571166394,TRUE
Laupen (BE),2021-12-03,9393563391728.88,24491,v2,B.1.617.2 (Delta),0.9900577352312568,TRUE
Laupen (BE),2021-12-04,9291106059728.309,53487,v2,B.1.617.2 (Delta),0.989084527158758,TRUE
Laupen (BE),2021-12-05,10539489640610.924,24243,v2,B.1.617.2 (Delta),0.9873770786971168,TRUE
Laupen (BE),2021-12-06,5552449939252.986,21617,v2,B.1.617.2 (Delta),0.9848259994047704,TRUE
Laupen (BE),2021-12-07,10316935872999.873,26911,v2,B.1.617.2 (Delta),0.98105197877097,TRUE
Laupen (BE),2021-12-08,3898594987070.9873,45668,v2,B.1.617.2 (Delta),0.9754863197340056,TRUE
Laupen (BE),2021-12-09,6278887715801.231,28250,v2,B.1.617.2 (Delta),0.9677012517761914,TRUE
Laupen (BE),2021-12-10,6425572033285.26,31340,v2,B.1.617.2 (Delta),0.9579150527222392,TRUE
Laupen (BE),2021-12-11,7653745016202.524,23720,v2,B.1.617.2 (Delta),0.9471729755106106,TRUE
Laupen (BE),2021-12-12,10997551708697.025,19904,v2,B.1.617.2 (Delta),0.9365659882156866,TRUE
Laupen (BE),2021-12-13,6060266054781.006,20310,v2,B.1.617.2 (Delta),0.9260586572050356,TRUE
Laupen (BE),2021-12-14,8934822607414.387,19235,v2,B.1.617.2 (Delta),0.9171965681477944,TRUE
Laupen (BE),2021-12-15,3285910211412.9478,18653,v2,B.1.617.2 (Delta),0.9086693501839326,TRUE
Laupen (BE),2021-12-16,3485985908091.3,18653,v2,B.1.617.2 (Delta),0.8959388723265608,FALSE
Laupen (BE),2021-12-17,6496984981370.675,18664,v2,B.1.617.2 (Delta),0.8731115759706112,FALSE
Laupen (BE),2021-12-18,6811923761323.181,17642,v2,B.1.617.2 (Delta),0.8418234844842845,FALSE
Laupen (BE),2021-12-19,6040187083410.075,18079,v2,B.1.617.2 (Delta),0.8105417287600225,FALSE
Laupen (BE),2021-12-20,1105996602057.7422,17599,v2,B.1.617.2 (Delta),0.7875775439290711,FALSE
Laupen (BE),2021-12-21,1149558712792.494,17712,v2,B.1.617.2 (Delta),0.7702649542782737,FALSE
Laupen (BE),2021-12-22,2816361562555.478,17553,v2,B.1.617.2 (Delta),0.7516275938081148,FALSE
Laupen (BE),2021-12-23,2775670633911.2197,19854.6,v2,NA,NA,FALSE
Laupen (BE),2021-12-24,2734979705266.9614,22156.2,v2,NA,NA,FALSE
Laupen (BE),2021-12-25,2694288776622.7026,24457.8,v2,NA,NA,FALSE
Laupen (BE),2021-12-26,2653597847978.4443,26759.4,v2,NA,NA,FALSE
Laupen (BE),2021-12-27,2612906919334.186,29061,v2,BA.1 / BA.2 (Omicron),0.5988207991004231,FALSE
Laupen (BE),2021-12-28,3995686397628.7207,34318,v2,BA.1 / BA.2 (Omicron),0.6227316688840857,FALSE
Laupen (BE),2021-12-29,3115316372963.012,46481,v2,BA.1 / BA.2 (Omicron),0.6355468104936742,FALSE
Laupen (BE),2021-12-30,8005162823743.64,25065,v2,BA.1 / BA.2 (Omicron),0.6469070232781405,FALSE
Laupen (BE),2021-12-31,8680158929035.299,21600,v2,BA.1 / BA.2 (Omicron),0.6613351420629384,FALSE
Laupen (BE),2022-01-01,10884528882375.885,18808,v2,BA.1 / BA.2 (Omicron),0.6798980418832312,FALSE
Laupen (BE),2022-01-02,10818112493657.668,18877,v2,BA.1 / BA.2 (Omicron),0.7012001859267503,FALSE
Laupen (BE),2022-01-03,8567049304673.353,19621,v2,BA.1 / BA.2 (Omicron),0.7232973119238819,FALSE
Laupen (BE),2022-01-04,10888413662248.451,34401,v2,BA.1 / BA.2 (Omicron),0.7443399222848012,FALSE
Laupen (BE),2022-01-05,4245096782964.735,38470,v2,BA.1 / BA.2 (Omicron),0.7556480613130357,FALSE
Laupen (BE),2022-01-06,5462625841987.839,22380,v2,BA.1 / BA.2 (Omicron),0.7649751240982758,FALSE
Laupen (BE),2022-01-07,5510151506495.074,21112,v2,BA.1 / BA.2 (Omicron),0.7736077121501245,FALSE
Laupen (BE),2022-01-08,10342622732801.758,28223,v2,BA.1 / BA.2 (Omicron),0.7830958630421649,FALSE
Laupen (BE),2022-01-09,11799456124748.615,29690,v2,BA.1 / BA.2 (Omicron),0.7956510861397466,FALSE
Laupen (BE),2022-01-10,11865362135211.135,22898,v2,BA.1 / BA.2 (Omicron),0.8118583793651882,FALSE
Laupen (BE),2022-01-11,19300360943469.586,20681,v2,BA.1 / BA.2 (Omicron),0.8300159541676241,FALSE
Laupen (BE),2022-01-12,6807865048604.431,19932,v2,BA.1 / BA.2 (Omicron),0.8475514159046937,FALSE
Laupen (BE),2022-01-13,6922098932172.733,19532,v2,BA.1 / BA.2 (Omicron),0.8624885952103255,FALSE
Laupen (BE),2022-01-14,9317937424742.6875,19609,v2,BA.1 / BA.2 (Omicron),0.8740804413626102,FALSE
Laupen (BE),2022-01-15,19693782130188.406,18983,v2,BA.1 / BA.2 (Omicron),0.883112890568379,FALSE
Laupen (BE),2022-01-16,18873219441613.234,18753,v2,BA.1 / BA.2 (Omicron),0.8916181146885945,FALSE
Laupen (BE),2022-01-17,16370356618733.379,18992,v2,BA.1 / BA.2 (Omicron),0.9019522819387729,TRUE
Laupen (BE),2022-01-18,14720794570294.312,18420,v2,BA.1 / BA.2 (Omicron),0.9149245309706309,TRUE
Laupen (BE),2022-01-19,9330778997502.625,18791,v2,BA.1 / BA.2 (Omicron),0.9286584889387194,TRUE
Laupen (BE),2022-01-20,9031392212158.79,18659,v2,BA.1 / BA.2 (Omicron),0.9408154337329325,TRUE
Laupen (BE),2022-01-21,11736497494764.945,18562,v2,BA.1 / BA.2 (Omicron),0.9509347892260389,TRUE
Laupen (BE),2022-01-22,13839469407900.006,17784,v2,BA.1 / BA.2 (Omicron),0.9596507467736535,TRUE
Laupen (BE),2022-01-23,9949691419859.033,17478,v2,BA.1 / BA.2 (Omicron),0.9673542307512396,TRUE
Laupen (BE),2022-01-24,12933507724499.424,18078,v2,BA.1 / BA.2 (Omicron),0.9737792327384345,TRUE
Laupen (BE),2022-01-25,16241340562375.906,18048,v2,BA.1 / BA.2 (Omicron),0.9783586555810124,TRUE
Laupen (BE),2022-01-26,12709737755656.58,17970,v2,BA.1 / BA.2 (Omicron),0.9807964329088529,TRUE
Laupen (BE),2022-01-27,19607390192274.047,17745,v2,BA.1 / BA.2 (Omicron),0.9811455724118021,TRUE
Laupen (BE),2022-01-28,18158865795180.39,17764,v2,BA.1 / BA.2 (Omicron),0.9795540991374188,TRUE
Laupen (BE),2022-01-29,18231704757845.023,17456,v2,BA.1 / BA.2 (Omicron),0.9763292540507839,TRUE
Laupen (BE),2022-01-30,24356947642320.027,17433,v2,BA.1 / BA.2 (Omicron),0.9718361201790315,TRUE
Laupen (BE),2022-01-31,10960473941660.994,20427,v2,NA,NA,FALSE
Laupen (BE),2022-02-01,11624432727465.855,20220,v2,BA.1 / BA.2 (Omicron),0.9612846217979787,TRUE
Laupen (BE),2022-02-02,7101794592221.954,19863,v2,BA.1 / BA.2 (Omicron),0.9573205512652814,TRUE
Laupen (BE),2022-02-03,8061331143628.171,17907,v2,BA.1 / BA.2 (Omicron),0.9554515010741921,TRUE
Laupen (BE),2022-02-04,7111884671577.087,18296,v2,BA.1 / BA.2 (Omicron),0.9554223237379518,TRUE
Laupen (BE),2022-02-05,9091995889278.715,17763,v2,BA.1 / BA.2 (Omicron),0.9571523885496616,TRUE
Laupen (BE),2022-02-06,9851908699992.332,23034,v2,BA.1 / BA.2 (Omicron),0.9607040750950651,TRUE
Laupen (BE),2022-02-07,12722898663281.451,24068,v2,BA.1 / BA.2 (Omicron),0.9651303583901222,TRUE
Laupen (BE),2022-02-08,10730849398150.299,17788,v2,BA.1 / BA.2 (Omicron),0.9697630156775253,TRUE
Laupen (BE),2022-02-09,5301732158127.122,17401,v2,BA.1 / BA.2 (Omicron),0.9747723151721128,TRUE
Laupen (BE),2022-02-10,6085200236355.438,20578,v2,BA.1 / BA.2 (Omicron),0.9794787150108032,TRUE
Laupen (BE),2022-02-11,8838943000600.098,31257,v2,BA.1 / BA.2 (Omicron),0.9836988046047139,TRUE
Laupen (BE),2022-02-12,10685919271625.68,17680,v2,BA.1 / BA.2 (Omicron),0.9880473838065873,TRUE
Laupen (BE),2022-02-13,11454070430109.01,17553,v2,BA.1 / BA.2 (Omicron),0.9925229766144253,TRUE
Laupen (BE),2022-02-14,16374009180053.645,26114,v2,BA.1 / BA.2 (Omicron),0.9964024207301656,TRUE
Laupen (BE),2022-02-15,19779281549982.53,23284,v2,BA.1 / BA.2 (Omicron),0.9987280149124367,TRUE
Laupen (BE),2022-02-16,5665117400595.843,20923,v2,BA.1 / BA.2 (Omicron),0.9986517217719031,TRUE
Laupen (BE),2022-02-17,8077576356243.724,22043,v2,BA.1 / BA.2 (Omicron),0.9955540427380434,TRUE
Laupen (BE),2022-02-18,8455895817653.838,19075,v2,BA.1 / BA.2 (Omicron),0.9899287524012006,TRUE
Laupen (BE),2022-02-19,2783310159141.088,19454,v2,BA.1 / BA.2 (Omicron),0.9841659566263437,TRUE
Laupen (BE),2022-02-20,9823478343266.453,17790,v2,BA.1 / BA.2 (Omicron),0.9802365663643258,TRUE
Laupen (BE),2022-02-21,12017260421618.139,41645,v2,BA.1 / BA.2 (Omicron),0.9781909945579006,TRUE
Laupen (BE),2022-02-22,11774359521643.217,22084,v2,BA.1 / BA.2 (Omicron),0.977331422938696,TRUE
Lugano (TI),2021-11-10,1509250146208.5217,45979,v2,B.1.617.2 (Delta),0.9856087585371388,TRUE
Lugano (TI),2021-11-11,2622884111255.4355,45052,v2,B.1.617.2 (Delta),0.9861855199438092,TRUE
Lugano (TI),2021-11-12,2598581891853.1187,44795,v2,B.1.617.2 (Delta),0.9865689834725696,TRUE
Lugano (TI),2021-11-13,3372661000055.015,64982,v2,B.1.617.2 (Delta),0.9871027466301578,TRUE
Lugano (TI),2021-11-14,1028732045941.3282,88535,v2,B.1.617.2 (Delta),0.9877965985158949,TRUE
Lugano (TI),2021-11-15,1184067793395.9084,52929,v2,B.1.617.2 (Delta),0.98849338836,TRUE
Lugano (TI),2021-11-16,1699442912781.9644,50940,v2,B.1.617.2 (Delta),0.9890746027960762,TRUE
Lugano (TI),2021-11-17,1640241463429.589,48303,v2,B.1.617.2 (Delta),0.9894586127904722,TRUE
Lugano (TI),2021-11-18,2195714213430.711,49833,v2,B.1.617.2 (Delta),0.989512950565996,TRUE
Lugano (TI),2021-11-19,677621585939.5729,46675,v2,B.1.617.2 (Delta),0.989080102808982,TRUE
Lugano (TI),2021-11-20,2459948145526.7993,41617,v2,B.1.617.2 (Delta),0.9864398159761684,TRUE
Lugano (TI),2021-11-21,3595490056763.0796,54096,v2,B.1.617.2 (Delta),0.986022938965552,TRUE
Lugano (TI),2021-11-22,4046351200479.445,64674,v2,B.1.617.2 (Delta),0.985307792586289,TRUE
Lugano (TI),2021-11-23,1641882107496.9321,47557,v2,B.1.617.2 (Delta),0.9844079358461124,TRUE
Lugano (TI),2021-11-24,3707766720371.74,43997,v2,B.1.617.2 (Delta),0.9835266334245544,TRUE
Lugano (TI),2021-11-25,2683957160432.565,70905,v2,B.1.617.2 (Delta),0.9829508442645926,TRUE
Lugano (TI),2021-11-26,3567904691750.7036,46873,v2,B.1.617.2 (Delta),0.9829974793950712,TRUE
Lugano (TI),2021-11-27,7684428229510.396,110220,v2,B.1.617.2 (Delta),0.9839091498909376,TRUE
Lugano (TI),2021-11-28,2865797094111.9775,74871,v2,B.1.617.2 (Delta),0.9856045397980114,TRUE
Lugano (TI),2021-11-29,1795748519065.6028,56898,v2,B.1.617.2 (Delta),0.9875616544617718,TRUE
Lugano (TI),2021-11-30,3837225011995.328,53090,v2,B.1.617.2 (Delta),0.9891900946823912,TRUE
Lugano (TI),2021-12-01,6620971775032.35,54796,v2,B.1.617.2 (Delta),0.9901224746576638,TRUE
Lugano (TI),2021-12-02,4618994637188.125,49698,v2,B.1.617.2 (Delta),0.990282891130137,TRUE
Lugano (TI),2021-12-03,6812390159770.93,46189,v2,B.1.617.2 (Delta),0.989863013292068,TRUE
Lugano (TI),2021-12-04,4921485349624.45,43081,v2,B.1.617.2 (Delta),0.9891539296703342,TRUE
Lugano (TI),2021-12-05,6042263126279.316,42842,v2,B.1.617.2 (Delta),0.9884129511404588,TRUE
Lugano (TI),2021-12-06,3120374692937.0547,45222,v2,B.1.617.2 (Delta),0.9876292613952792,TRUE
Lugano (TI),2021-12-07,3900984306231.3003,42986,v2,B.1.617.2 (Delta),0.98650616514682965,TRUE
Lugano (TI),2021-12-08,4308312180349.114,59444,v2,B.1.617.2 (Delta),0.9847007887798328,TRUE
Lugano (TI),2021-12-09,5376994788736.611,52187,v2,B.1.617.2 (Delta),0.98057214943362,TRUE
Lugano (TI),2021-12-10,8017038337620.495,44846,v2,B.1.617.2 (Delta),0.9744998215042844,TRUE
Lugano (TI),2021-12-11,7995949872166.391,45657,v2,B.1.617.2 (Delta),0.9664511308420676,TRUE
Lugano (TI),2021-12-12,9066259927454.451,42842,v2,B.1.617.2 (Delta),0.955661342874591,TRUE
Lugano (TI),2021-12-13,6796623852063.269,45093,v2,B.1.617.2 (Delta),0.9414514659473724,TRUE
Lugano (TI),2021-12-14,7739772129976.569,43841,v2,B.1.617.2 (Delta),0.9240209538005164,TRUE
Lugano (TI),2021-12-15,3183519108632.314,43854,v2,B.1.617.2 (Delta),0.904281120952636,TRUE
Lugano (TI),2021-12-16,4004981314565.9575,42899,v2,B.1.617.2 (Delta),0.878739961574742,FALSE
Lugano (TI),2021-12-17,6173864061306.718,42340,v2,B.1.617.2 (Delta),0.8468749272759709,FALSE
Lugano (TI),2021-12-18,7121391686155.22,40163,v2,B.1.617.2 (Delta),0.8079093219398393,FALSE
Lugano (TI),2021-12-19,8752924678987.027,39249,v2,B.1.617.2 (Delta),0.7605598706863756,FALSE
Lugano (TI),2021-12-20,6221922362650.448,41743,v2,B.1.617.2 (Delta),0.7026924581185997,FALSE
Lugano (TI),2021-12-21,5961036224809.565,40604,v2,B.1.617.2 (Delta),0.6385450103509195,FALSE
Lugano (TI),2021-12-22,9440158835911.348,40372,v2,B.1.617.2 (Delta),0.5603290149201168,FALSE
Lugano (TI),2021-12-23,12600073868514.87,38493,v2,B.1.617.2 (Delta),0.47506063766525825,FALSE
Lugano (TI),2021-12-24,13390365906077.709,37164,v2,BA.1 / BA.2 (Omicron),0.5328096047625799,FALSE
Lugano (TI),2021-12-25,13988140343149.867,33232,v2,BA.1 / BA.2 (Omicron),0.5908481652522598,FALSE
Lugano (TI),2021-12-26,21255105793753.36,34218,v2,BA.1 / BA.2 (Omicron),0.6531373883080461,FALSE
Lugano (TI),2021-12-27,19475281377691.66,36483,v2,BA.1 / BA.2 (Omicron),0.7113343448652515,FALSE
Lugano (TI),2021-12-28,19798763260856.234,36297,v2,BA.1 / BA.2 (Omicron),0.7576748541896209,FALSE
Lugano (TI),2021-12-29,20421155715995.33,35338,v2,BA.1 / BA.2 (Omicron),0.7940619634961006,FALSE
Lugano (TI),2021-12-30,23101881105236.195,34770,v2,BA.1 / BA.2 (Omicron),0.8259753847110372,FALSE
Lugano (TI),2021-12-31,22700654780925.418,34758,v2,BA.1 / BA.2 (Omicron),0.8571828146695034,FALSE
Lugano (TI),2022-01-01,20051462002186.746,30772,v2,BA.1 / BA.2 (Omicron),0.8859059858262319,FALSE
Lugano (TI),2022-01-02,24504566409992.86,31984,v2,BA.1 / BA.2 (Omicron),0.9060693190729786,TRUE
Lugano (TI),2022-01-03,20721178525861.9,34215,v2,BA.1 / BA.2 (Omicron),0.9169979342404796,TRUE
