city,date,rna,flow,variant,proportion,first_day,last_day,rna_norm
Lugano (TI),2021-06-01,19541745730.55029,41194,B.1.1.7 (Alpha),0.9846808185634458,2021-02-23,2021-06-21,2.157205697528279
Lugano (TI),2021-06-02,192357279906.4323,39388,B.1.1.7 (Alpha),0.9823741542190608,2021-02-23,2021-06-21,21.234245184476297
Lugano (TI),2021-06-03,78863639946.6267,36842,B.1.1.7 (Alpha),0.9806902920798762,2021-02-23,2021-06-21,8.705726487614635
Lugano (TI),2021-06-04,173061034602.2821,36980,B.1.1.7 (Alpha),0.9795303583105855,2021-02-23,2021-06-21,19.104140183368806
Lugano (TI),2021-06-05,81966857034.59883,35193,B.1.1.7 (Alpha),0.9790642025905936,2021-02-23,2021-06-21,9.048289412910261
Lugano (TI),2021-06-06,14195920303.605314,29925,B.1.1.7 (Alpha),0.979826237731674,2021-02-23,2021-06-21,1.5670821114369504
Lugano (TI),2021-06-07,16907969639.468693,35642,B.1.1.7 (Alpha),0.9825078613403472,2021-02-23,2021-06-21,1.8664641809803104
Lugano (TI),2021-06-08,19620018975.33207,41359,B.1.1.7 (Alpha),0.9870468923189724,2021-02-23,2021-06-21,2.16584625052367
Lugano (TI),2021-06-09,18889943074.0038,39820,B.1.1.7 (Alpha),0.9916697841975908,2021-02-23,2021-06-21,2.085253456221199
Lugano (TI),2021-06-10,18159867172.675526,38281,B.1.1.7 (Alpha),0.9945644036865988,2021-02-23,2021-06-21,2.004660661918727
Lugano (TI),2021-06-11,17503795066.413666,36898,B.1.1.7 (Alpha),0.9957834373012592,2021-02-23,2021-06-21,1.9322371177209892
Lugano (TI),2021-06-12,16477229601.518026,34734,B.1.1.7 (Alpha),0.9959138562205544,2021-02-23,2021-06-21,1.8189149560117304
Lugano (TI),2021-06-13,16104838709.677418,33949,B.1.1.7 (Alpha),0.9946295950285182,2021-02-23,2021-06-21,1.777806870548806
Lugano (TI),2021-06-14,17730550284.629982,37376,B.1.1.7 (Alpha),0.9925736558134732,2021-02-23,2021-06-21,1.9572685379136994
Lugano (TI),2021-06-15,16906546489.56357,35639,B.1.1.7 (Alpha),0.9882060655948608,2021-02-23,2021-06-21,1.8663070800167578
Lugano (TI),2021-06-16,17076375711.574955,35997,B.1.1.7 (Alpha),0.980070622156754,NA,NA,1.8850544616673652
Lugano (TI),2021-06-17,17246204933.58634,36355,B.1.1.7 (Alpha),0.9719351787186472,2021-02-23,2021-06-21,1.9038018433179729
Lugano (TI),2021-06-18,17416034155.597725,36713,B.1.1.7 (Alpha),0.960741152605846,2021-02-23,2021-06-21,1.92254922496858
Lugano (TI),2021-06-19,9058823529.411764,19096,B.1.1.7 (Alpha),0.9480497386373486,2021-02-23,2021-06-21,1
Lugano (TI),2021-06-20,27367647058.82353,57691,B.1.1.7 (Alpha),0.931477047096004,2021-02-23,2021-06-21,3.021103896103896
Lugano (TI),2021-06-21,24569259962.049335,51792,B.1.1.7 (Alpha),0.9065422715124531,2021-02-23,2021-06-21,2.71219103477168
Lugano (TI),2021-07-08,41251423149.90513,86958,B.1.617.2 (Delta),0.9193109341246692,2021-07-08,2021-12-15,2.3787613524455624
Lugano (TI),2021-07-09,534766608460.47186,35697,B.1.617.2 (Delta),0.9572338742141492,2021-07-08,2021-12-15,30.837291022942182
Lugano (TI),2021-07-10,354407090994.8325,33230.5,B.1.617.2 (Delta),0.9770944025167526,2021-07-08,2021-12-15,20.436868033075466
Lugano (TI),2021-07-11,174047573529.19315,30764,B.1.617.2 (Delta),0.9874331229458532,2021-07-08,2021-12-15,10.036445043208749
Lugano (TI),2021-07-12,356535132817.09485,50260,B.1.617.2 (Delta),0.9925936314097392,2021-07-08,2021-12-15,20.55958146346525
Lugano (TI),2021-07-13,291751200897.80334,66537,B.1.617.2 (Delta),0.9948632960520586,2021-07-08,2021-12-15,16.82381911293821
Lugano (TI),2021-07-14,51699520013.276634,28258,B.1.617.2 (Delta),0.9947865422291304,NA,NA,2.981250360761219
Lugano (TI),2021-07-15,210960861998.5082,72452,B.1.617.2 (Delta),0.9947097884062022,2021-07-08,2021-12-15,12.165048065785513
Lugano (TI),2021-07-16,603534836211.1141,34399,B.1.617.2 (Delta),0.9935128188106044,2021-07-08,2021-12-15,34.80280760293873
Lugano (TI),2021-07-17,312766508960.6496,31093,B.1.617.2 (Delta),0.990876604138188,2021-07-08,2021-12-15,18.035665852091288
Lugano (TI),2021-07-18,72692521999.90504,30917,B.1.617.2 (Delta),0.9868653650730204,2021-07-08,2021-12-15,4.1918108210909235
Lugano (TI),2021-07-19,433646345973.1245,32947.5,B.1.617.2 (Delta),0.9816447941945188,2021-07-08,2021-12-15,25.00619589975233
Lugano (TI),2021-07-20,794600169946.344,34978,B.1.617.2 (Delta),0.9744071258282808,2021-07-08,2021-12-15,45.82058097841374
Lugano (TI),2021-07-21,424778989858.4772,34575,B.1.617.2 (Delta),0.9627490437327804,2021-07-08,2021-12-15,24.49486023147143
Lugano (TI),2021-07-22,20342979127.134727,42883,B.1.617.2 (Delta),0.940839083912528,2021-07-08,2021-12-15,1.173076923076923
Lugano (TI),2021-07-23,589909643759.0271,33724,B.1.617.2 (Delta),0.8964288672467962,2021-07-08,2021-12-15,34.017111528723845
Lugano (TI),2021-07-24,534850863725.0325,45566,B.1.617.2 (Delta),0.829605426461586,2021-07-08,2021-12-15,30.842149598762667
Lugano (TI),2021-07-25,503712620228.2526,52044.6,B.1.617.2 (Delta),0.8002527019257267,2021-07-08,2021-12-15,29.046564269645373
Lugano (TI),2021-07-26,472574376731.47284,58523.2,B.1.617.2 (Delta),0.8501464978414586,2021-07-08,2021-12-15,27.25097894052808
Lugano (TI),2021-07-27,441436133234.693,65001.8,B.1.617.2 (Delta),0.9134729816968202,2021-07-08,2021-12-15,25.45539361141078
Lugano (TI),2021-07-28,410297889737.9132,71480.4,B.1.617.2 (Delta),0.94632642921068,2021-07-08,2021-12-15,23.65980828229349
Lugano (TI),2021-07-29,379159646241.13336,77959,B.1.617.2 (Delta),0.9620149688826862,2021-07-08,2021-12-15,21.864222953176192
Lugano (TI),2021-07-30,633779728067.4637,62627,B.1.617.2 (Delta),0.9701824127022656,2021-07-08,2021-12-15,36.546877852232555
Lugano (TI),2021-07-31,1279035131953.2263,98831,B.1.617.2 (Delta),0.974912546158602,2021-07-08,2021-12-15,73.75550000430573
Lugano (TI),2021-08-01,467184170315.55707,60014,B.1.617.2 (Delta),0.9781267602472952,2021-07-08,2021-12-15,26.94015294411845
Lugano (TI),2021-08-02,674522500424.8751,82047,B.1.617.2 (Delta),0.9807935156838856,2021-07-08,2021-12-15,38.89630788093983
Lugano (TI),2021-08-03,1550329053601.0981,120393,B.1.617.2 (Delta),0.9832807432081114,2021-07-08,2021-12-15,89.39965108302643
Lugano (TI),2021-08-04,74235294117.64706,156488,B.1.617.2 (Delta),0.9855269019768692,2021-07-08,2021-12-15,4.280774701827332
Lugano (TI),2021-08-05,63898956356.73625,134699,B.1.617.2 (Delta),0.9873362000945066,2021-07-08,2021-12-15,3.6847302768355394
Lugano (TI),2021-08-06,533364067315.27496,102940,B.1.617.2 (Delta),0.9886020202389304,2021-07-08,2021-12-15,30.756413554562844
Lugano (TI),2021-08-07,296947962202.9671,68655,B.1.617.2 (Delta),0.9894228876288718,2021-07-08,2021-12-15,17.123490106243967
Lugano (TI),2021-08-08,461902430230.4374,89762,B.1.617.2 (Delta),0.9899829256389632,2021-07-08,2021-12-15,26.635581653511373
Lugano (TI),2021-08-09,928815570527.8943,67274,B.1.617.2 (Delta),0.990358298470504,2021-07-08,2021-12-15,53.560105664536614
Lugano (TI),2021-08-10,615191072183.6237,60291,B.1.617.2 (Delta),0.9906162489900712,2021-07-08,2021-12-15,35.47496389547758
Lugano (TI),2021-08-11,581641297768.5835,58283,B.1.617.2 (Delta),0.9907932815050944,2021-07-08,2021-12-15,33.54031775074334
Lugano (TI),2021-08-12,548091523353.5434,56275,B.1.617.2 (Delta),0.9909366575640118,2021-07-08,2021-12-15,31.605671606009114
Lugano (TI),2021-08-13,514541748938.50323,54267,B.1.617.2 (Delta),0.991091706323664,2021-07-08,2021-12-15,29.67102546127488
Lugano (TI),2021-08-14,480991974523.46313,52259,B.1.617.2 (Delta),0.9913017332106716,2021-07-08,2021-12-15,27.73637931654065
Lugano (TI),2021-08-15,447442200108.423,50251,B.1.617.2 (Delta),0.9915827038486654,2021-07-08,2021-12-15,25.801733171806415
Lugano (TI),2021-08-16,892518933866.3828,47932,B.1.617.2 (Delta),0.99193874587236,2021-07-08,2021-12-15,51.46706183910533
Lugano (TI),2021-08-17,1337595667624.3425,45613,B.1.617.2 (Delta),0.9924382921893808,2021-07-08,2021-12-15,77.132390506404235
Lugano (TI),2021-08-18,645186458742.1573,46142,B.1.617.2 (Delta),0.9931378906746446,2021-07-08,2021-12-15,37.20464643364885
Lugano (TI),2021-08-19,264082445455.38547,45285,B.1.617.2 (Delta),0.9939327485258534,2021-07-08,2021-12-15,15.228301647334293
Lugano (TI),2021-08-20,1002538826429.3384,29091,B.1.617.2 (Delta),0.994610605831002,2021-07-08,2021-12-15,57.81135370699871
Lugano (TI),2021-08-21,1151438530784.9717,51684,B.1.617.2 (Delta),0.9950310407831824,2021-07-08,2021-12-15,66.39764807130757
Lugano (TI),2021-08-22,730572047371.0793,38737,B.1.617.2 (Delta),0.9952496619427572,2021-07-08,2021-12-15,42.12840233773484
Lugano (TI),2021-08-23,448076192381.39124,41706,B.1.617.2 (Delta),0.995398487816006,2021-07-08,2021-12-15,25.838292306050235
Lugano (TI),2021-08-24,1173647224619.8835,69053,B.1.617.2 (Delta),0.9956266251112142,2021-07-08,2021-12-15,67.67831134420379
Lugano (TI),2021-08-25,426299016963.646,48939,B.1.617.2 (Delta),0.9959906345490518,2021-07-08,2021-12-15,24.58251252214043
Lugano (TI),2021-08-26,1409516381671.2883,41460,B.1.617.2 (Delta),0.996382876248142,2021-07-08,2021-12-15,81.27969505862444
Lugano (TI),2021-08-27,2095436728574.9521,40062,B.1.617.2 (Delta),0.9965873077753148,2021-07-08,2021-12-15,120.83325921424658
Lugano (TI),2021-08-28,769209801282.0052,37502,B.1.617.2 (Delta),0.99648212544464,2021-07-08,2021-12-15,44.35644657792063
Lugano (TI),2021-08-29,1373378202678.8406,37417,B.1.617.2 (Delta),0.9961296127693104,2021-07-08,2021-12-15,79.19578868713741
Lugano (TI),2021-08-30,1427893637338.5457,40814,B.1.617.2 (Delta),0.9956145593878938,2021-07-08,2021-12-15,82.33941863195244
Lugano (TI),2021-08-31,1319842965672.7878,37584,B.1.617.2 (Delta),0.994968061344605,2021-07-08,2021-12-15,76.1086817933646
Lugano (TI),2021-09-01,296754777167.8914,37444,B.1.617.2 (Delta),0.983267166250154,2021-07-08,2021-12-15,17.112350100391588
Lugano (TI),2021-09-02,918807838476.8699,36729,B.1.617.2 (Delta),0.9835731271952538,2021-07-08,2021-12-15,52.98301027216438
Lugano (TI),2021-09-03,597759928624.8667,34739,B.1.617.2 (Delta),0.9835836381358826,2021-07-08,2021-12-15,34.46979783185301
Lugano (TI),2021-09-04,485951971958.17474,32467,B.1.617.2 (Delta),0.983318146014871,2021-07-08,2021-12-15,28.022397332526317
Lugano (TI),2021-09-05,660296214366.4929,47282,B.1.617.2 (Delta),0.9825772457219936,2021-07-08,2021-12-15,38.07594977252891
Lugano (TI),2021-09-06,766950852241.6428,37207,B.1.617.2 (Delta),0.9810073213629598,2021-07-08,2021-12-15,44.22618438903005
Lugano (TI),2021-09-07,1784187054717.0024,35179,B.1.617.2 (Delta),0.9783921239883222,2021-07-08,2021-12-15,102.88506158615385
Lugano (TI),2021-09-08,1011187509367.4231,34745.5,B.1.617.2 (Delta),0.9753371605620844,2021-07-08,2021-12-15,58.31007959696157
Lugano (TI),2021-09-09,238187964017.84363,34312,B.1.617.2 (Delta),0.9738031444290842,2021-07-08,2021-12-15,13.735097607769292
Lugano (TI),2021-09-10,223753737895.2689,33041,B.1.617.2 (Delta),0.9753257757892388,2021-07-08,2021-12-15,12.902748645454281
Lugano (TI),2021-09-11,319868623220.5648,32708,B.1.617.2 (Delta),0.9786113012227884,2021-07-08,2021-12-15,18.445208932841407
Lugano (TI),2021-09-12,806896814397.0024,31287,B.1.617.2 (Delta),0.9815750122370288,2021-07-08,2021-12-15,46.529666395362746
Lugano (TI),2021-09-13,96817473042.09848,33772,B.1.617.2 (Delta),0.9834433543955234,2021-07-08,2021-12-15,5.58297497463463
Lugano (TI),2021-09-14,494598253580.55664,33687,B.1.617.2 (Delta),0.984258004735298,2021-07-08,2021-12-15,28.52098475073348
Lugano (TI),2021-09-15,45351043643.26376,95600,B.1.617.2 (Delta),0.9842499019983144,2021-07-08,2021-12-15,2.6151657730605096
Lugano (TI),2021-09-16,30251423149.90513,63770,B.1.617.2 (Delta),0.9836098559348468,2021-07-08,2021-12-15,1.7444468760258232
Lugano (TI),2021-09-17,516907504545.11346,39642,B.1.617.2 (Delta),0.9825368652566074,2021-07-08,2021-12-15,29.807446645724337
Lugano (TI),2021-09-18,205021263032.7484,72950,B.1.617.2 (Delta),0.981296591899601,2021-07-08,2021-12-15,11.822541374139226
Lugano (TI),2021-09-19,720536872145.0587,116799,B.1.617.2 (Delta),0.980201933834734,2021-07-08,2021-12-15,41.5497244359827
Lugano (TI),2021-09-20,644532622052.048,54363,B.1.617.2 (Delta),0.9795905405734394,2021-07-08,2021-12-15,37.166942972035145
Lugano (TI),2021-09-21,594282390360.6989,46221,B.1.617.2 (Delta),0.979709611269806,2021-07-08,2021-12-15,34.26926575337435
Lugano (TI),2021-09-22,204678430217.03787,43728,B.1.617.2 (Delta),0.9805516338824226,2021-07-08,2021-12-15,11.802771936139504
Lugano (TI),2021-09-23,19624288425.04744,41368,B.1.617.2 (Delta),0.9818247217079284,2021-07-08,2021-12-15,1.1316336579494473
Lugano (TI),2021-09-24,1330863989857.8228,39361,B.1.617.2 (Delta),0.9830907950047728,2021-07-08,2021-12-15,76.74420862841366
Lugano (TI),2021-09-25,143392309584.31583,37350,B.1.617.2 (Delta),0.98395920486716,2021-07-08,2021-12-15,8.268710706962953
Lugano (TI),2021-09-26,1174411118707.6262,80315,B.1.617.2 (Delta),0.984196900341603,2021-07-08,2021-12-15,67.72236126041348
Lugano (TI),2021-09-27,466659495960.58966,43050,B.1.617.2 (Delta),0.9837177854920668,2021-07-08,2021-12-15,26.90989762241281
Lugano (TI),2021-09-28,438651986494.45746,41961,B.1.617.2 (Delta),0.9823827348680214,2021-07-08,2021-12-15,25.29484592215549
Lugano (TI),2021-09-29,149519109445.80414,39698,B.1.617.2 (Delta),0.9798574273272112,2021-07-08,2021-12-15,8.622012329350996
Lugano (TI),2021-09-30,114662708755.4933,38636,B.1.617.2 (Delta),0.9759222674342948,2021-07-08,2021-12-15,6.612019642646345
Lugano (TI),2021-10-01,432390172623.52686,36945,B.1.617.2 (Delta),0.9711133918498088,2021-07-08,2021-12-15,24.93375872333938
Lugano (TI),2021-10-02,299390392580.6595,36414,B.1.617.2 (Delta),0.967045460825934,2021-07-08,2021-12-15,17.264332737718295
Lugano (TI),2021-10-03,35278462998.10247,74367,B.1.617.2 (Delta),0.96516322638888,2021-07-08,2021-12-15,2.034330889594047
Lugano (TI),2021-10-04,85130455407.969635,179455,B.1.617.2 (Delta),0.9656765841094404,2021-07-08,2021-12-15,4.9090436590436575
Lugano (TI),2021-10-05,67068785578.74763,141381,B.1.617.2 (Delta),0.968296405492074,2021-07-08,2021-12-15,3.8675183280446426
Lugano (TI),2021-10-06,40501423149.90513,85377,B.1.617.2 (Delta),0.9726292985633788,2021-07-08,2021-12-15,2.3355126381442166
Lugano (TI),2021-10-07,31446394686.907024,66289,B.1.617.2 (Delta),0.9777564272336084,2021-07-08,2021-12-15,1.8133548528285368
Lugano (TI),2021-10-08,194427554008.11862,63317,B.1.617.2 (Delta),0.9823855607361373,2021-07-08,2021-12-15,11.211655647475489
Lugano (TI),2021-10-09,25375711574.952564,53492,B.1.617.2 (Delta),0.985718077119153,2021-07-08,2021-12-15,1.4632892001313051
Lugano (TI),2021-10-10,155621419197.64728,50281,B.1.617.2 (Delta),0.9877086689740252,2021-07-08,2021-12-15,8.973901730732038
Lugano (TI),2021-10-11,151565659094.26746,50711,B.1.617.2 (Delta),0.9886222675516072,2021-07-08,2021-12-15,8.740026517417544
Lugano (TI),2021-10-12,792891317569.7603,48980,B.1.617.2 (Delta),0.9886875562967486,2021-07-08,2021-12-15,45.72204008745634
Lugano (TI),2021-10-13,283195982418.53595,48445,B.1.617.2 (Delta),0.9880063493350024,2021-07-08,2021-12-15,16.330482846544303
Lugano (TI),2021-10-14,424051628526.473,47188,B.1.617.2 (Delta),0.9866316504617209,2021-07-08,2021-12-15,24.452916974882505
Lugano (TI),2021-10-15,276464895687.40265,44900,B.1.617.2 (Delta),0.984814012076898,2021-07-08,2021-12-15,15.942335050581153
Lugano (TI),2021-10-16,136040525554.79008,42349,B.1.617.2 (Delta),0.9834525256461942,2021-07-08,2021-12-15,7.844770430832077
Lugano (TI),2021-10-17,168570095634.9794,42333,B.1.617.2 (Delta),0.983856728312653,2021-07-08,2021-12-15,9.720586541157033
Lugano (TI),2021-10-18,20718690702.087288,43675,B.1.617.2 (Delta),0.9860500036263316,2021-07-08,2021-12-15,1.1947423131633654
Lugano (TI),2021-10-19,20015654648.956356,42193,B.1.617.2 (Delta),0.9886087525711368,2021-07-08,2021-12-15,1.1542017726228249
Lugano (TI),2021-10-20,22491935483.870968,47413,B.1.617.2 (Delta),0.9904142915135612,2021-07-08,2021-12-15,1.2969963891016518
Lugano (TI),2021-10-21,374407047678.13525,44443,B.1.617.2 (Delta),0.9911078125406724,2021-07-08,2021-12-15,21.59016458325607
Lugano (TI),2021-10-22,201067214639.67014,40363,B.1.617.2 (Delta),0.9906944439924182,2021-07-08,2021-12-15,11.594531361757975
Lugano (TI),2021-10-23,17341555977.229607,36556,B.1.617.2 (Delta),0.9892495012551475,2021-07-08,2021-12-15,1
Lugano (TI),2021-10-24,141686027012.64047,36541,B.1.617.2 (Delta),0.9869767924441242,2021-07-08,2021-12-15,8.170318003683281
Lugano (TI),2021-10-25,119295451389.44948,40239,B.1.617.2 (Delta),0.9846347416849428,2021-07-08,2021-12-15,6.879166526123193
Lugano (TI),2021-10-26,391524661450.45483,40372,B.1.617.2 (Delta),0.9833447275482564,2021-07-08,2021-12-15,22.57725096666918
Lugano (TI),2021-10-27,18602941176.47059,39215,B.1.617.2 (Delta),0.9834626447018238,2021-07-08,2021-12-15,1.0727377174745594
Lugano (TI),2021-10-28,214495001392.32324,38766,B.1.617.2 (Delta),0.9842892874787018,2021-07-08,2021-12-15,12.368844045711162
Lugano (TI),2021-10-29,113165803446.65611,36589,B.1.617.2 (Delta),0.9849890885427598,2021-07-08,2021-12-15,6.525700669262256
Lugano (TI),2021-10-30,646474923736.1434,35378,B.1.617.2 (Delta),0.9851263064520964,2021-07-08,2021-12-15,37.278945706198435
Lugano (TI),2021-10-31,607865775216.2689,49144,B.1.617.2 (Delta),0.9846239119686162,2021-07-08,2021-12-15,35.05255099452606
Lugano (TI),2021-11-01,741912241479.8304,98413,B.1.617.2 (Delta),0.9837096164666712,2021-07-08,2021-12-15,42.78233409124308
Lugano (TI),2021-11-02,610702780527.3574,41319,B.1.617.2 (Delta),0.9827907381040248,2021-07-08,2021-12-15,35.21614677075361
Lugano (TI),2021-11-03,441722348490.4301,152628,B.1.617.2 (Delta),0.9820486597915812,2021-07-08,2021-12-15,25.471898200509532
Lugano (TI),2021-11-04,406417532792.9974,64203,B.1.617.2 (Delta),0.9812772619907544,2021-07-08,2021-12-15,23.436047683762943
Lugano (TI),2021-11-05,778394413715.7247,51201,B.1.617.2 (Delta),0.9803816955399032,2021-07-08,2021-12-15,44.886076816739994
Lugano (TI),2021-11-06,605691706380.314,46064,B.1.617.2 (Delta),0.97989744768054,2021-07-08,2021-12-15,34.92718341858249
Lugano (TI),2021-11-07,814385940596.8368,46558,B.1.617.2 (Delta),0.9806395357609796,2021-07-08,2021-12-15,46.96152650120723
Lugano (TI),2021-11-08,629370240011.569,48737,B.1.617.2 (Delta),0.9824922952969766,2021-07-08,2021-12-15,36.2926049333731
Lugano (TI),2021-11-09,385345720169.8942,46602,B.1.617.2 (Delta),0.9843917484907576,2021-07-08,2021-12-15,22.220942611832168
Lugano (TI),2021-11-10,779790226730.5499,45979,B.1.617.2 (Delta),0.9856087585371388,2021-07-08,2021-12-15,44.96656630780169
Lugano (TI),2021-11-11,1064582628779.3163,45052,B.1.617.2 (Delta),0.9861855199438092,2021-07-08,2021-12-15,61.38910661633653
Lugano (TI),2021-11-12,1295948828681.7769,44795,B.1.617.2 (Delta),0.9865689834725696,2021-07-08,2021-12-15,74.73082752109599
Lugano (TI),2021-11-13,1807866277693.9397,64982,B.1.617.2 (Delta),0.9871027466301578,2021-07-08,2021-12-15,104.25052285203041
Lugano (TI),2021-11-14,1201985891303.4116,88535,B.1.617.2 (Delta),0.9877965985158949,2021-07-08,2021-12-15,69.31245920963975
Lugano (TI),2021-11-15,627094628704.6472,52929,B.1.617.2 (Delta),0.98849338836,2021-07-08,2021-12-15,36.16138191567447
Lugano (TI),2021-11-16,1170601323305.8672,50940,B.1.617.2 (Delta),0.9890746027960762,2021-07-08,2021-12-15,67.50266958991047
Lugano (TI),2021-11-17,749658324764.5221,48303,B.1.617.2 (Delta),0.9894586127904722,2021-07-08,2021-12-15,43.22901161515516
Lugano (TI),2021-11-18,1426559843612.4302,49833,B.1.617.2 (Delta),0.989512950565996,2021-07-08,2021-12-15,82.26250548022217
Lugano (TI),2021-11-19,1211563703443.6467,46675,B.1.617.2 (Delta),0.989080102808982,2021-07-08,2021-12-15,69.86476329081974
Lugano (TI),2021-11-20,1181059885187.4363,41617,B.1.617.2 (Delta),0.9864398159761684,2021-07-08,2021-12-15,68.10576206300237
Lugano (TI),2021-11-21,1377174942107.518,54096,B.1.617.2 (Delta),0.986022938965552,2021-07-08,2021-12-15,79.41472748557412
Lugano (TI),2021-11-22,1172091157571.4202,64674,B.1.617.2 (Delta),0.985307792586289,2021-07-08,2021-12-15,67.58858081192015
Lugano (TI),2021-11-23,1711007822116.025,47557,B.1.617.2 (Delta),0.9844079358461124,2021-07-08,2021-12-15,98.66518462141863
Lugano (TI),2021-11-24,1769993650548.3042,43997,B.1.617.2 (Delta),0.9835266334245544,2021-07-08,2021-12-15,102.06659961034643
Lugano (TI),2021-11-25,1892870003390.4504,70905,B.1.617.2 (Delta),0.9829508442645926,2021-07-08,2021-12-15,109.1522586482949
Lugano (TI),2021-11-26,2530159760335.5815,46873,B.1.617.2 (Delta),0.9829974793950712,2021-07-08,2021-12-15,145.90154214868707
Lugano (TI),2021-11-27,4076119885357.917,110220,B.1.617.2 (Delta),0.9839091498909376,2021-07-08,2021-12-15,235.0492591731723
Lugano (TI),2021-11-28,3494525780475.5425,74871,B.1.617.2 (Delta),0.9856045397980114,2021-07-08,2021-12-15,201.5116627979659
Lugano (TI),2021-11-29,1447740950736.0752,56898,B.1.617.2 (Delta),0.9875616544617718,2021-07-08,2021-12-15,83.48391301432447
Lugano (TI),2021-11-30,3000635581366.86,53090,B.1.617.2 (Delta),0.9891900946823912,2021-07-08,2021-12-15,173.0315079746509
Zürich (ZH),2021-03-06,1349071375643.4153,140991,B.1.1.7 (Alpha),0.918227332166364,2021-03-06,2021-05-25,2.754767271056339
Zürich (ZH),2021-03-07,2172779319833.6057,141672,B.1.1.7 (Alpha),0.9322571447837952,2021-03-06,2021-05-25,4.436756620568718
Zürich (ZH),2021-03-08,1410279907473.4558,145612,B.1.1.7 (Alpha),0.9373525954321528,2021-03-06,2021-05-25,2.87975343801462
Zürich (ZH),2021-03-09,1531423786687.8064,144349,B.1.1.7 (Alpha),0.935466995148301,2021-03-06,2021-05-25,3.127125963719075
Zürich (ZH),2021-03-10,1599137847438.9194,145992,B.1.1.7 (Alpha),0.9292846563659112,2021-03-06,2021-05-25,3.2653962448289398
Zürich (ZH),2021-03-11,1803043806378.2722,178198,B.1.1.7 (Alpha),0.9217014927192148,2021-03-06,2021-05-25,3.6817666994993514
Zürich (ZH),2021-03-12,1802155297921.938,187527,B.1.1.7 (Alpha),0.91543211405559,2021-03-06,2021-05-25,3.6799523892562047
Zürich (ZH),2021-03-13,1201404458025.1367,183377,B.1.1.7 (Alpha),0.91251586539776,2021-03-06,2021-05-25,2.453235418096672
Zürich (ZH),2021-03-14,1021060418420.2234,323460,B.1.1.7 (Alpha),0.9141339279524412,2021-03-06,2021-05-25,2.0849777656082993
Zürich (ZH),2021-03-15,1247982739844.9858,366344,B.1.1.7 (Alpha),0.9197493425213388,2021-03-06,2021-05-25,2.5483470101265318
Zürich (ZH),2021-03-16,1827133859226.6694,236325,B.1.1.7 (Alpha),0.9269870881617716,2021-03-06,2021-05-25,3.730957936036508
Zürich (ZH),2021-03-17,1413393709898.2795,317901,B.1.1.7 (Alpha),0.933332614064966,2021-03-06,2021-05-25,2.8861117383709294
Zürich (ZH),2021-03-18,1456912547549.7346,199555,B.1.1.7 (Alpha),0.9376691543004796,2021-03-06,2021-05-25,2.974976028134298
Zürich (ZH),2021-03-19,1852110023524.3179,180298,B.1.1.7 (Alpha),0.939975313201268,2021-03-06,2021-05-25,3.781958588193161
Zürich (ZH),2021-03-20,2001509055694.179,163133,B.1.1.7 (Alpha),0.9405626863006514,2021-03-06,2021-05-25,4.0870273722319155
Zürich (ZH),2021-03-21,2325572941275.1187,156800,B.1.1.7 (Alpha),0.9397507715592252,2021-03-06,2021-05-25,4.748757064112712
Zürich (ZH),2021-03-22,1679647719332.9253,163910,B.1.1.7 (Alpha),0.9378023822036956,2021-03-06,2021-05-25,3.4297952263022284
Zürich (ZH),2021-03-23,2224924144351.643,158189,B.1.1.7 (Alpha),0.9350277795286096,2021-03-06,2021-05-25,4.543234942272605
Zürich (ZH),2021-03-24,2487874233201.7217,153691,B.1.1.7 (Alpha),0.9320021237096128,2021-03-06,2021-05-25,5.08017191370607
Zürich (ZH),2021-03-25,3626802786021.338,151124,B.1.1.7 (Alpha),0.9294584712258024,2021-03-06,2021-05-25,7.405833222680677
Zürich (ZH),2021-03-26,3190603898371.5986,151708,B.1.1.7 (Alpha),0.9276878823135848,2021-03-06,2021-05-25,6.515126888632496
Zürich (ZH),2021-03-27,4489684184068.465,282160,B.1.1.7 (Alpha),0.92663934866163,2021-03-06,2021-05-25,9.167813705744353
Zürich (ZH),2021-03-28,2445959001312.917,167815,B.1.1.7 (Alpha),0.9260403857995512,2021-03-06,2021-05-25,4.994582143549582
Zürich (ZH),2021-03-29,3053119774232.857,155239,B.1.1.7 (Alpha),0.9259975064788056,2021-03-06,2021-05-25,6.2343880246219685
Zürich (ZH),2021-03-30,2523256498762.7637,150115,B.1.1.7 (Alpha),0.9269816054659376,2021-03-06,2021-05-25,5.152421543268401
Zürich (ZH),2021-03-31,2965163817559.335,146486,B.1.1.7 (Alpha),0.9293636593534929,2021-03-06,2021-05-25,6.0547843393661696
Zürich (ZH),2021-04-01,3933868188654.1626,142953,B.1.1.7 (Alpha),0.9327541063578428,2021-03-06,2021-05-25,8.032852472009282
Zürich (ZH),2021-04-02,3240829742729.7266,133818,B.1.1.7 (Alpha),0.9363656404625408,2021-03-06,2021-05-25,6.6176867047378165
Zürich (ZH),2021-04-03,2401368779858.1396,130542,B.1.1.7 (Alpha),0.9399721706295442,2021-03-06,2021-05-25,4.903530117029347
Zürich (ZH),2021-04-04,2581950322915.3145,125011,B.1.1.7 (Alpha),0.9436994243818672,2021-03-06,2021-05-25,5.272272745145299
Zürich (ZH),2021-04-05,4380002693504.759,133548,B.1.1.7 (Alpha),0.9472814573352976,2021-03-06,2021-05-25,8.943847067729022
